trial_id,batch_id,within_batch_order,principal_cell_id,canonical_index,replicate_id,theorem_regime,boundary_mechanism,frontier_density,module_overlap,module_complementarity,project_cost,duration,admission,persistence,schedule_key,trial_seed,catalog_seed,project_seed,deletion_seed
949,8,53,C095,991,8,boundary,positive_poor_exposure,sparse,high,strong,high,long,low,high,8095495876094176751,1129918267591798523,4678413892920287471,1215236982181724290,8521906987595018462
950,8,54,C089,985,8,boundary,positive_poor_exposure,sparse,low,weak,high,long,low,high,8391866176909799795,7187526349391018963,2074401960715688596,2522889515730247631,5919149772796498692
951,8,55,C087,983,8,boundary,positive_poor_exposure,sparse,high,strong,low,long,low,high,8624587523266040210,6878048264312137224,5133992196749075872,4280989729403919037,8299724449349293535
952,8,56,C107,1003,8,boundary,positive_poor_exposure,sparse,high,weak,high,short,high,high,8810762758455192406,8784823179861395764,6243237736750547189,7382120082764185960,2952671527399319993
953,8,57,C066,962,8,boundary,positive_poor_exposure,dense,low,weak,low,short,low,high,9049972923619479006,8522520945640504959,1298439270664647963,6174036212815674017,3523546949731109289
954,8,58,C038,934,8,boundary,positive_poor_exposure,dense,low,strong,low,short,high,low,9263966227519196478,8673152696905336117,2761181789402681941,3797766417830058,8661062153331479164
955,8,59,C044,940,8,boundary,positive_poor_exposure,dense,high,weak,high,short,high,low,9268352797919943312,8454668264981760332,1078099094742054346,4221536112807240751,4695434010657222993
956,8,60,C084,980,8,boundary,positive_poor_exposure,dense,high,weak,low,long,low,high,9507752094588905695,945510517108571543,6977690772010822315,3763641440297008080,7899885623164340229
957,8,61,C019,915,8,boundary,positive_poor_exposure,sparse,high,weak,low,long,low,low,9671683299094652794,4898127079610376799,643299495093118041,1050523113812863133,5416697191214017402
958,8,62,C080,976,8,boundary,positive_poor_exposure,dense,high,strong,high,short,low,high,9994111228147018171,704921419116504237,2512692478256614000,4191108055210601703,7338960204519125395
959,8,63,C014,910,8,boundary,positive_poor_exposure,dense,low,strong,high,short,low,low,10190303853325323037,76775674549192097,7526632493440085518,1084464237228283817,2234251635798585628
960,8,64,C112,1008,8,boundary,positive_poor_exposure,dense,high,strong,high,short,high,high,10280382432623984640,4540964818981619668,3543279355213398586,4451676518178658097,5235690941610466646
961,8,65,C093,989,8,boundary,positive_poor_exposure,sparse,low,strong,high,long,low,high,10332279445324432268,2817159875401542341,7063843476785857175,9045284611928577181,3826354525748118964
962,8,66,C055,951,8,boundary,positive_poor_exposure,sparse,high,strong,low,long,high,low,10975600209168471553,4768257114628560699,4399176789103026048,8815753962626091498,3637853949405908492
963,8,67,C029,925,8,boundary,positive_poor_exposure,sparse,low,strong,high,long,low,low,11122927499283557543,475701208739405812,4324021760237273967,2571969843588823702,5940331785452538054
964,8,68,C128,1024,8,boundary,positive_poor_exposure,dense,high,strong,high,long,high,high,11228114511819870131,6434090166436800146,2683601503501821840,9094837145921136851,1061872964216115994
965,8,69,C073,969,8,boundary,positive_poor_exposure,sparse,low,weak,high,short,low,high,11239457174511225924,2023743330305034061,3183331647750063630,9173015506391719819,1109431910557911049
966,8,70,C116,1012,8,boundary,positive_poor_exposure,dense,high,weak,low,long,high,high,11245725621651305448,7159170599458373513,183723267208055956,4164773194128569671,7630249720737535627
967,8,71,C028,924,8,boundary,positive_poor_exposure,dense,high,weak,high,long,low,low,11385827346639881872,9143645686996223072,6070342781711843698,6889190399847695567,1766491084321906570
968,8,72,C060,956,8,boundary,positive_poor_exposure,dense,high,weak,high,long,high,low,11441220830843735068,8262409385938509790,145636783527882481,282524866180754809,7141457459429178475
969,8,73,C008,904,8,boundary,positive_poor_exposure,dense,high,strong,low,short,low,low,11604210069794013200,180084506095841586,1957142778063956236,2996360589371518407,5613189885899939491
970,8,74,C054,950,8,boundary,positive_poor_exposure,dense,low,strong,low,long,high,low,11932840138019733336,4386499933233761264,9070218893764881524,3175617098846905326,8365175484697333252
971,8,75,C034,930,8,boundary,positive_poor_exposure,dense,low,weak,low,short,high,low,11958865137878898660,1058103725229106422,5208091254233717786,1825083812814516259,6859619079940035386
972,8,76,C001,897,8,boundary,positive_poor_exposure,sparse,low,weak,low,short,low,low,12001893242172277527,267858486329524972,6339240761310378886,285570544920387101,6875544220068426023
973,8,77,C057,953,8,boundary,positive_poor_exposure,sparse,low,weak,high,long,high,low,12318263644168134256,4772310737733651373,2277053603086529308,1003240618744370773,3596446665830765645
974,8,78,C056,952,8,boundary,positive_poor_exposure,dense,high,strong,low,long,high,low,12555774135563055803,8580456151639483625,2861669005220897350,3716258025763120567,3227924332579653910
975,8,79,C032,928,8,boundary,positive_poor_exposure,dense,high,strong,high,long,low,low,12657063203638368725,3716895248376131735,6391895009637314907,6806302434599644693,5213427493073702182
976,8,80,C046,942,8,boundary,positive_poor_exposure,dense,low,strong,high,short,high,low,13141334950543969510,5136019158162631691,3802406248721419068,8170524490383731671,3074748696974933795
977,8,81,C119,1015,8,boundary,positive_poor_exposure,sparse,high,strong,low,long,high,high,13170441129093669946,107234291623731093,5136780597952623395,240962121438028600,381762951165139813
978,8,82,C026,922,8,boundary,positive_poor_exposure,dense,low,weak,high,long,low,low,13173301959584672981,3053410565339144062,5844863459171481525,6876695433153690571,147288303130042844
979,8,83,C022,918,8,boundary,positive_poor_exposure,dense,low,strong,low,long,low,low,13178374427844040606,2533089179521434625,524943587223613206,930478079626198977,1149681727314309402
980,8,84,C126,1022,8,boundary,positive_poor_exposure,dense,low,strong,high,long,high,high,13345303229084717985,3109361507631363043,6499411620069754021,4209762442884322127,1054078025239457420
981,8,85,C101,997,8,boundary,positive_poor_exposure,sparse,low,strong,low,short,high,high,13406808585479612563,2787955319882259730,1945556883268815360,261524473453705889,5938750284473717485
982,8,86,C111,1007,8,boundary,positive_poor_exposure,sparse,high,strong,high,short,high,high,13632024026359143915,6843147404280564316,8537394697583048052,7926340044024468374,3406665994748558761
983,8,87,C064,960,8,boundary,positive_poor_exposure,dense,high,strong,high,long,high,low,13893378227777387804,2298147771778420586,569380827308829066,8055924147251548051,7015851425264236829
984,8,88,C052,948,8,boundary,positive_poor_exposure,dense,high,weak,low,long,high,low,14041803891892876687,8611214347780968303,1796299344275000620,2848303153033700132,7123394354668668702
985,8,89,C121,1017,8,boundary,positive_poor_exposure,sparse,low,weak,high,long,high,high,14046778253010241424,4128951640303622008,2903147014112636336,1197334456170694138,6575506785686396313
986,8,90,C041,937,8,boundary,positive_poor_exposure,sparse,low,weak,high,short,high,low,14238437057467449202,4806560167577561001,5098514062896555261,4183115100322172903,2673898124017947432
987,8,91,C065,961,8,boundary,positive_poor_exposure,sparse,low,weak,low,short,low,high,14428972192200412299,5877609716256148173,731340747828807510,2452016117129618096,104580205789925003
988,8,92,C062,958,8,boundary,positive_poor_exposure,dense,low,strong,high,long,high,low,14456432216376823127,2678150396518876973,4652615289857999020,5631515092223192521,6839362529441188993
989,8,93,C030,926,8,boundary,positive_poor_exposure,dense,low,strong,high,long,low,low,14555096554068068702,2881476130583747755,5028657712910089714,2485150057928607867,1412368655954307464
990,8,94,C076,972,8,boundary,positive_poor_exposure,dense,high,weak,high,short,low,high,14772590649618729158,1141374858275681338,5498144861410127329,6966139102092272886,3132625114204425415
991,8,95,C025,921,8,boundary,positive_poor_exposure,sparse,low,weak,high,long,low,low,14916156793593948754,5623986730042533548,3401534811538713172,5517232613783728460,4201787525225322855
992,8,96,C004,900,8,boundary,positive_poor_exposure,dense,high,weak,low,short,low,low,14936735633555748005,5864713691187729127,4858330591480567764,5425305208327670121,2240863140693956060
993,8,97,C049,945,8,boundary,positive_poor_exposure,sparse,low,weak,low,long,high,low,15040403580483564977,6975326365753551237,6189502752484489103,1588456672087574261,7907560781496510099
994,8,98,C110,1006,8,boundary,positive_poor_exposure,dense,low,strong,high,short,high,high,15111121529875312090,7195183715828537737,1387457327062416140,5392051684725635748,3947984594569196821
995,8,99,C108,1004,8,boundary,positive_poor_exposure,dense,high,weak,high,short,high,high,15120980314565209381,5071636123778979767,8376876737805411800,6474755943288549275,2092450317640299419
996,8,100,C023,919,8,boundary,positive_poor_exposure,sparse,high,strong,low,long,low,low,15139945151229631273,3622388849385134072,2871152812024269925,6489494605238961993,7509944047817287796
997,8,101,C050,946,8,boundary,positive_poor_exposure,dense,low,weak,low,long,high,low,15322708586910938419,3107540116395677415,922580370203058389,8700511849799685595,1537321923144922535
998,8,102,C122,1018,8,boundary,positive_poor_exposure,dense,low,weak,high,long,high,high,15427652876242213870,4633978060392325060,281756720594842840,6960393691331303168,6466015864171167838
999,8,103,C096,992,8,boundary,positive_poor_exposure,dense,high,strong,high,long,low,high,15549062767488463462,3296655920422774795,3282385593506906295,7395890798438839392,7474699800872052678
1000,8,104,C098,994,8,boundary,positive_poor_exposure,dense,low,weak,low,short,high,high,15880792464718586415,5881394996081118861,8889090107874612073,7025235342656707481,6112986654524298175
1001,8,105,C109,1005,8,boundary,positive_poor_exposure,sparse,low,strong,high,short,high,high,15983697804827891310,5116922625539083514,5303090631365826966,1577063769390191701,3779416849341280086
1002,8,106,C037,933,8,boundary,positive_poor_exposure,sparse,low,strong,low,short,high,low,16070479727986753577,375831478503971364,208419518640340096,7794316800776116209,2945497686251634147
1003,8,107,C042,938,8,boundary,positive_poor_exposure,dense,low,weak,high,short,high,low,16088850612389626523,3174879686871652485,5082471949797257745,4054532273244337115,2456889372787686997
1004,8,108,C040,936,8,boundary,positive_poor_exposure,dense,high,strong,low,short,high,low,16118623150994622263,1006436641882160620,1376542057152500874,9027005404291099416,3403895585761924594
1005,8,109,C115,1011,8,boundary,positive_poor_exposure,sparse,high,weak,low,long,high,high,16126440217730003916,4748138756429987757,3269570926834530189,8532799472905283499,3977660455971248445
1006,8,110,C006,902,8,boundary,positive_poor_exposure,dense,low,strong,low,short,low,low,16234251302752871765,3468866045743857706,3979036434622771186,523606001575712789,3657708563118535085
1007,8,111,C016,912,8,boundary,positive_poor_exposure,dense,high,strong,high,short,low,low,16338762028347719783,2981206325158152054,698857982605429991,5047071576624972606,502504312622772485
1008,8,112,C058,954,8,boundary,positive_poor_exposure,dense,low,weak,high,long,high,low,16363616895128067915,1912940962476005811,8278858169386128531,4444174165085777834,7908166091648828121
1009,8,113,C114,1010,8,boundary,positive_poor_exposure,dense,low,weak,low,long,high,high,16515057438959025377,1858794689423048229,5938003933467083866,5352305461099988872,8752708298276052045
1010,8,114,C092,988,8,boundary,positive_poor_exposure,dense,high,weak,high,long,low,high,16680953302727192750,9091488598163077990,4684698837753415942,6793015193098191527,2160881763456617108
1011,8,115,C074,970,8,boundary,positive_poor_exposure,dense,low,weak,high,short,low,high,16715465277536984225,1152820109101725293,643810012866346359,8879662769278952032,7415344252253771754
1012,8,116,C021,917,8,boundary,positive_poor_exposure,sparse,low,strong,low,long,low,low,16724167871922197725,9162670144280477507,8236916270326037075,8826439251884953380,4230790901281010426
1013,8,117,C027,923,8,boundary,positive_poor_exposure,sparse,high,weak,high,long,low,low,17030321186525519224,868704734573380037,4949518074267554683,8803443661614069811,6784634534105239691
1014,8,118,C088,984,8,boundary,positive_poor_exposure,dense,high,strong,low,long,low,high,17043745123608661604,8065287219234165041,3134669164577896896,8573341675627964464,5329798595516563336
1015,8,119,C039,935,8,boundary,positive_poor_exposure,sparse,high,strong,low,short,high,low,17149408396249699314,7746035612339331210,263368182493339900,5545047876129077740,5204680418472814166
1016,8,120,C017,913,8,boundary,positive_poor_exposure,sparse,low,weak,low,long,low,low,17382590506443618054,8515124612608361263,2254363574516128791,3374647957377944598,3150623243274707884
1017,8,121,C020,916,8,boundary,positive_poor_exposure,dense,high,weak,low,long,low,low,17428762881238736415,1654767577146527332,5111403405727516558,7114205512544067897,5871554270227477896
1018,8,122,C051,947,8,boundary,positive_poor_exposure,sparse,high,weak,low,long,high,low,17610186545942204497,4766978250252539137,1847195082178758507,6264059209212966137,8400368202090570748
1019,8,123,C013,909,8,boundary,positive_poor_exposure,sparse,low,strong,high,short,low,low,17630398897774738748,9116784642671262924,4475070814949343804,6374575402983872391,2934283358040039363
1020,8,124,C124,1020,8,boundary,positive_poor_exposure,dense,high,weak,high,long,high,high,17790436786834175713,8008820000490587086,7385532561110406397,7727089162046468243,6983865871542723228
