instance_id,family,size,rule,applications,variables_removed,requirements_removed,record_path,record_sha256
V2-C-M01-S02,adversarial,medium,empty_contribution,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M01-S02/jump_highs_tagged_cover__full_fixed_point.toml,213b7022ab5e3355fd3a6677511868e2308418eb66899f5cd8379b1c91e7090a
V2-C-M01-S02,adversarial,medium,mandatory_strategy_propagation,1,0,1,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M01-S02/jump_highs_tagged_cover__full_fixed_point.toml,213b7022ab5e3355fd3a6677511868e2308418eb66899f5cd8379b1c91e7090a
V2-C-M01-S02,adversarial,medium,duplicate_coverage,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M01-S02/jump_highs_tagged_cover__full_fixed_point.toml,213b7022ab5e3355fd3a6677511868e2308418eb66899f5cd8379b1c91e7090a
V2-C-M01-S02,adversarial,medium,coverage_dominance,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M01-S02/jump_highs_tagged_cover__full_fixed_point.toml,213b7022ab5e3355fd3a6677511868e2308418eb66899f5cd8379b1c91e7090a
V2-C-M01-S02,adversarial,medium,forced_selection_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M01-S02/jump_highs_tagged_cover__full_fixed_point.toml,213b7022ab5e3355fd3a6677511868e2308418eb66899f5cd8379b1c91e7090a
V2-C-M01-S02,adversarial,medium,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M01-S02/jump_highs_tagged_cover__full_fixed_point.toml,213b7022ab5e3355fd3a6677511868e2308418eb66899f5cd8379b1c91e7090a
V2-C-M01-S02,adversarial,medium,mandatory_requirement_carrier,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M01-S02/jump_highs_tagged_cover__full_fixed_point.toml,213b7022ab5e3355fd3a6677511868e2308418eb66899f5cd8379b1c91e7090a
V2-C-M01-S02,adversarial,medium,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M01-S02/jump_highs_tagged_cover__full_fixed_point.toml,213b7022ab5e3355fd3a6677511868e2308418eb66899f5cd8379b1c91e7090a
V2-C-M01-S02,adversarial,medium,redundant_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M01-S02/jump_highs_tagged_cover__full_fixed_point.toml,213b7022ab5e3355fd3a6677511868e2308418eb66899f5cd8379b1c91e7090a
V2-C-M01-S03,adversarial,large,empty_contribution,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M01-S03/jump_highs_tagged_cover__full_fixed_point.toml,c28f83e301476d4ce38c9e23585cea727e6a33b9ef7b4e71829b2568c5edf20c
V2-C-M01-S03,adversarial,large,mandatory_strategy_propagation,1,0,1,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M01-S03/jump_highs_tagged_cover__full_fixed_point.toml,c28f83e301476d4ce38c9e23585cea727e6a33b9ef7b4e71829b2568c5edf20c
V2-C-M01-S03,adversarial,large,duplicate_coverage,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M01-S03/jump_highs_tagged_cover__full_fixed_point.toml,c28f83e301476d4ce38c9e23585cea727e6a33b9ef7b4e71829b2568c5edf20c
V2-C-M01-S03,adversarial,large,coverage_dominance,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M01-S03/jump_highs_tagged_cover__full_fixed_point.toml,c28f83e301476d4ce38c9e23585cea727e6a33b9ef7b4e71829b2568c5edf20c
V2-C-M01-S03,adversarial,large,forced_selection_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M01-S03/jump_highs_tagged_cover__full_fixed_point.toml,c28f83e301476d4ce38c9e23585cea727e6a33b9ef7b4e71829b2568c5edf20c
V2-C-M01-S03,adversarial,large,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M01-S03/jump_highs_tagged_cover__full_fixed_point.toml,c28f83e301476d4ce38c9e23585cea727e6a33b9ef7b4e71829b2568c5edf20c
V2-C-M01-S03,adversarial,large,mandatory_requirement_carrier,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M01-S03/jump_highs_tagged_cover__full_fixed_point.toml,c28f83e301476d4ce38c9e23585cea727e6a33b9ef7b4e71829b2568c5edf20c
V2-C-M01-S03,adversarial,large,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M01-S03/jump_highs_tagged_cover__full_fixed_point.toml,c28f83e301476d4ce38c9e23585cea727e6a33b9ef7b4e71829b2568c5edf20c
V2-C-M01-S03,adversarial,large,redundant_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M01-S03/jump_highs_tagged_cover__full_fixed_point.toml,c28f83e301476d4ce38c9e23585cea727e6a33b9ef7b4e71829b2568c5edf20c
V2-C-M02-S01,adversarial,small,empty_contribution,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M02-S01/jump_highs_tagged_cover__full_fixed_point.toml,d2e74809b2478b92b44d328f5321cd7ee3bed3ffe48b222fec30fbb93532ff44
V2-C-M02-S01,adversarial,small,mandatory_strategy_propagation,1,0,1,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M02-S01/jump_highs_tagged_cover__full_fixed_point.toml,d2e74809b2478b92b44d328f5321cd7ee3bed3ffe48b222fec30fbb93532ff44
V2-C-M02-S01,adversarial,small,duplicate_coverage,1,3,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M02-S01/jump_highs_tagged_cover__full_fixed_point.toml,d2e74809b2478b92b44d328f5321cd7ee3bed3ffe48b222fec30fbb93532ff44
V2-C-M02-S01,adversarial,small,coverage_dominance,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M02-S01/jump_highs_tagged_cover__full_fixed_point.toml,d2e74809b2478b92b44d328f5321cd7ee3bed3ffe48b222fec30fbb93532ff44
V2-C-M02-S01,adversarial,small,forced_selection_propagation,1,0,1,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M02-S01/jump_highs_tagged_cover__full_fixed_point.toml,d2e74809b2478b92b44d328f5321cd7ee3bed3ffe48b222fec30fbb93532ff44
V2-C-M02-S01,adversarial,small,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M02-S01/jump_highs_tagged_cover__full_fixed_point.toml,d2e74809b2478b92b44d328f5321cd7ee3bed3ffe48b222fec30fbb93532ff44
V2-C-M02-S01,adversarial,small,mandatory_requirement_carrier,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M02-S01/jump_highs_tagged_cover__full_fixed_point.toml,d2e74809b2478b92b44d328f5321cd7ee3bed3ffe48b222fec30fbb93532ff44
V2-C-M02-S01,adversarial,small,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M02-S01/jump_highs_tagged_cover__full_fixed_point.toml,d2e74809b2478b92b44d328f5321cd7ee3bed3ffe48b222fec30fbb93532ff44
V2-C-M02-S01,adversarial,small,redundant_requirement,1,0,3,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M02-S01/jump_highs_tagged_cover__full_fixed_point.toml,d2e74809b2478b92b44d328f5321cd7ee3bed3ffe48b222fec30fbb93532ff44
V2-C-M02-S02,adversarial,medium,empty_contribution,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M02-S02/jump_highs_tagged_cover__full_fixed_point.toml,2902976537fb8f21aa6577a2ae37c857c20c70a817182f928b3c056fb185a291
V2-C-M02-S02,adversarial,medium,mandatory_strategy_propagation,1,0,1,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M02-S02/jump_highs_tagged_cover__full_fixed_point.toml,2902976537fb8f21aa6577a2ae37c857c20c70a817182f928b3c056fb185a291
V2-C-M02-S02,adversarial,medium,duplicate_coverage,1,7,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M02-S02/jump_highs_tagged_cover__full_fixed_point.toml,2902976537fb8f21aa6577a2ae37c857c20c70a817182f928b3c056fb185a291
V2-C-M02-S02,adversarial,medium,coverage_dominance,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M02-S02/jump_highs_tagged_cover__full_fixed_point.toml,2902976537fb8f21aa6577a2ae37c857c20c70a817182f928b3c056fb185a291
V2-C-M02-S02,adversarial,medium,forced_selection_propagation,1,0,1,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M02-S02/jump_highs_tagged_cover__full_fixed_point.toml,2902976537fb8f21aa6577a2ae37c857c20c70a817182f928b3c056fb185a291
V2-C-M02-S02,adversarial,medium,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M02-S02/jump_highs_tagged_cover__full_fixed_point.toml,2902976537fb8f21aa6577a2ae37c857c20c70a817182f928b3c056fb185a291
V2-C-M02-S02,adversarial,medium,mandatory_requirement_carrier,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M02-S02/jump_highs_tagged_cover__full_fixed_point.toml,2902976537fb8f21aa6577a2ae37c857c20c70a817182f928b3c056fb185a291
V2-C-M02-S02,adversarial,medium,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M02-S02/jump_highs_tagged_cover__full_fixed_point.toml,2902976537fb8f21aa6577a2ae37c857c20c70a817182f928b3c056fb185a291
V2-C-M02-S02,adversarial,medium,redundant_requirement,1,0,3,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M02-S02/jump_highs_tagged_cover__full_fixed_point.toml,2902976537fb8f21aa6577a2ae37c857c20c70a817182f928b3c056fb185a291
V2-C-M02-S03,adversarial,large,empty_contribution,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M02-S03/jump_highs_tagged_cover__full_fixed_point.toml,4cc21be598013e918b130a53111ef4f81c20ffe801f9839879ce324b7d541c4e
V2-C-M02-S03,adversarial,large,mandatory_strategy_propagation,1,0,1,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M02-S03/jump_highs_tagged_cover__full_fixed_point.toml,4cc21be598013e918b130a53111ef4f81c20ffe801f9839879ce324b7d541c4e
V2-C-M02-S03,adversarial,large,duplicate_coverage,1,15,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M02-S03/jump_highs_tagged_cover__full_fixed_point.toml,4cc21be598013e918b130a53111ef4f81c20ffe801f9839879ce324b7d541c4e
V2-C-M02-S03,adversarial,large,coverage_dominance,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M02-S03/jump_highs_tagged_cover__full_fixed_point.toml,4cc21be598013e918b130a53111ef4f81c20ffe801f9839879ce324b7d541c4e
V2-C-M02-S03,adversarial,large,forced_selection_propagation,1,0,1,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M02-S03/jump_highs_tagged_cover__full_fixed_point.toml,4cc21be598013e918b130a53111ef4f81c20ffe801f9839879ce324b7d541c4e
V2-C-M02-S03,adversarial,large,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M02-S03/jump_highs_tagged_cover__full_fixed_point.toml,4cc21be598013e918b130a53111ef4f81c20ffe801f9839879ce324b7d541c4e
V2-C-M02-S03,adversarial,large,mandatory_requirement_carrier,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M02-S03/jump_highs_tagged_cover__full_fixed_point.toml,4cc21be598013e918b130a53111ef4f81c20ffe801f9839879ce324b7d541c4e
V2-C-M02-S03,adversarial,large,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M02-S03/jump_highs_tagged_cover__full_fixed_point.toml,4cc21be598013e918b130a53111ef4f81c20ffe801f9839879ce324b7d541c4e
V2-C-M02-S03,adversarial,large,redundant_requirement,1,0,3,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M02-S03/jump_highs_tagged_cover__full_fixed_point.toml,4cc21be598013e918b130a53111ef4f81c20ffe801f9839879ce324b7d541c4e
V2-C-M03-S01,adversarial,small,empty_contribution,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M03-S01/jump_highs_tagged_cover__full_fixed_point.toml,fe2bfb225d2d2c7eadb1c39934f31228ada1ef63a13e7879c9f4f29953be9ab5
V2-C-M03-S01,adversarial,small,mandatory_strategy_propagation,1,0,1,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M03-S01/jump_highs_tagged_cover__full_fixed_point.toml,fe2bfb225d2d2c7eadb1c39934f31228ada1ef63a13e7879c9f4f29953be9ab5
V2-C-M03-S01,adversarial,small,duplicate_coverage,1,7,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M03-S01/jump_highs_tagged_cover__full_fixed_point.toml,fe2bfb225d2d2c7eadb1c39934f31228ada1ef63a13e7879c9f4f29953be9ab5
V2-C-M03-S01,adversarial,small,coverage_dominance,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M03-S01/jump_highs_tagged_cover__full_fixed_point.toml,fe2bfb225d2d2c7eadb1c39934f31228ada1ef63a13e7879c9f4f29953be9ab5
V2-C-M03-S01,adversarial,small,forced_selection_propagation,1,0,1,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M03-S01/jump_highs_tagged_cover__full_fixed_point.toml,fe2bfb225d2d2c7eadb1c39934f31228ada1ef63a13e7879c9f4f29953be9ab5
V2-C-M03-S01,adversarial,small,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M03-S01/jump_highs_tagged_cover__full_fixed_point.toml,fe2bfb225d2d2c7eadb1c39934f31228ada1ef63a13e7879c9f4f29953be9ab5
V2-C-M03-S01,adversarial,small,mandatory_requirement_carrier,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M03-S01/jump_highs_tagged_cover__full_fixed_point.toml,fe2bfb225d2d2c7eadb1c39934f31228ada1ef63a13e7879c9f4f29953be9ab5
V2-C-M03-S01,adversarial,small,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M03-S01/jump_highs_tagged_cover__full_fixed_point.toml,fe2bfb225d2d2c7eadb1c39934f31228ada1ef63a13e7879c9f4f29953be9ab5
V2-C-M03-S01,adversarial,small,redundant_requirement,1,0,3,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M03-S01/jump_highs_tagged_cover__full_fixed_point.toml,fe2bfb225d2d2c7eadb1c39934f31228ada1ef63a13e7879c9f4f29953be9ab5
V2-C-M03-S02,adversarial,medium,empty_contribution,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M03-S02/jump_highs_tagged_cover__full_fixed_point.toml,32d952dc810bac7f1805b6087cf819c16011f37578e6cdc8fdcf036a8c68be36
V2-C-M03-S02,adversarial,medium,mandatory_strategy_propagation,1,0,1,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M03-S02/jump_highs_tagged_cover__full_fixed_point.toml,32d952dc810bac7f1805b6087cf819c16011f37578e6cdc8fdcf036a8c68be36
V2-C-M03-S02,adversarial,medium,duplicate_coverage,1,31,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M03-S02/jump_highs_tagged_cover__full_fixed_point.toml,32d952dc810bac7f1805b6087cf819c16011f37578e6cdc8fdcf036a8c68be36
V2-C-M03-S02,adversarial,medium,coverage_dominance,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M03-S02/jump_highs_tagged_cover__full_fixed_point.toml,32d952dc810bac7f1805b6087cf819c16011f37578e6cdc8fdcf036a8c68be36
V2-C-M03-S02,adversarial,medium,forced_selection_propagation,1,0,1,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M03-S02/jump_highs_tagged_cover__full_fixed_point.toml,32d952dc810bac7f1805b6087cf819c16011f37578e6cdc8fdcf036a8c68be36
V2-C-M03-S02,adversarial,medium,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M03-S02/jump_highs_tagged_cover__full_fixed_point.toml,32d952dc810bac7f1805b6087cf819c16011f37578e6cdc8fdcf036a8c68be36
V2-C-M03-S02,adversarial,medium,mandatory_requirement_carrier,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M03-S02/jump_highs_tagged_cover__full_fixed_point.toml,32d952dc810bac7f1805b6087cf819c16011f37578e6cdc8fdcf036a8c68be36
V2-C-M03-S02,adversarial,medium,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M03-S02/jump_highs_tagged_cover__full_fixed_point.toml,32d952dc810bac7f1805b6087cf819c16011f37578e6cdc8fdcf036a8c68be36
V2-C-M03-S02,adversarial,medium,redundant_requirement,1,0,15,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M03-S02/jump_highs_tagged_cover__full_fixed_point.toml,32d952dc810bac7f1805b6087cf819c16011f37578e6cdc8fdcf036a8c68be36
V2-C-M03-S03,adversarial,large,empty_contribution,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M03-S03/jump_highs_tagged_cover__full_fixed_point.toml,5c675bbaa4e2496ce22867e4fde3cf4c6cd55c7a92b73435feebc94e2c996123
V2-C-M03-S03,adversarial,large,mandatory_strategy_propagation,1,0,1,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M03-S03/jump_highs_tagged_cover__full_fixed_point.toml,5c675bbaa4e2496ce22867e4fde3cf4c6cd55c7a92b73435feebc94e2c996123
V2-C-M03-S03,adversarial,large,duplicate_coverage,1,127,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M03-S03/jump_highs_tagged_cover__full_fixed_point.toml,5c675bbaa4e2496ce22867e4fde3cf4c6cd55c7a92b73435feebc94e2c996123
V2-C-M03-S03,adversarial,large,coverage_dominance,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M03-S03/jump_highs_tagged_cover__full_fixed_point.toml,5c675bbaa4e2496ce22867e4fde3cf4c6cd55c7a92b73435feebc94e2c996123
V2-C-M03-S03,adversarial,large,forced_selection_propagation,1,0,1,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M03-S03/jump_highs_tagged_cover__full_fixed_point.toml,5c675bbaa4e2496ce22867e4fde3cf4c6cd55c7a92b73435feebc94e2c996123
V2-C-M03-S03,adversarial,large,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M03-S03/jump_highs_tagged_cover__full_fixed_point.toml,5c675bbaa4e2496ce22867e4fde3cf4c6cd55c7a92b73435feebc94e2c996123
V2-C-M03-S03,adversarial,large,mandatory_requirement_carrier,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M03-S03/jump_highs_tagged_cover__full_fixed_point.toml,5c675bbaa4e2496ce22867e4fde3cf4c6cd55c7a92b73435feebc94e2c996123
V2-C-M03-S03,adversarial,large,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M03-S03/jump_highs_tagged_cover__full_fixed_point.toml,5c675bbaa4e2496ce22867e4fde3cf4c6cd55c7a92b73435feebc94e2c996123
V2-C-M03-S03,adversarial,large,redundant_requirement,1,0,31,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M03-S03/jump_highs_tagged_cover__full_fixed_point.toml,5c675bbaa4e2496ce22867e4fde3cf4c6cd55c7a92b73435feebc94e2c996123
V2-C-M04-S01,adversarial,small,empty_contribution,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S01/jump_highs_tagged_cover__full_fixed_point.toml,d9428abf98b63f06e87c04101510975e208b9d1f8d46ccf43affd77f9704460a
V2-C-M04-S01,adversarial,small,mandatory_strategy_propagation,1,0,1,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S01/jump_highs_tagged_cover__full_fixed_point.toml,d9428abf98b63f06e87c04101510975e208b9d1f8d46ccf43affd77f9704460a
V2-C-M04-S01,adversarial,small,duplicate_coverage,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S01/jump_highs_tagged_cover__full_fixed_point.toml,d9428abf98b63f06e87c04101510975e208b9d1f8d46ccf43affd77f9704460a
V2-C-M04-S01,adversarial,small,coverage_dominance,4,4,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S01/jump_highs_tagged_cover__full_fixed_point.toml,d9428abf98b63f06e87c04101510975e208b9d1f8d46ccf43affd77f9704460a
V2-C-M04-S01,adversarial,small,forced_selection_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S01/jump_highs_tagged_cover__full_fixed_point.toml,d9428abf98b63f06e87c04101510975e208b9d1f8d46ccf43affd77f9704460a
V2-C-M04-S01,adversarial,small,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S01/jump_highs_tagged_cover__full_fixed_point.toml,d9428abf98b63f06e87c04101510975e208b9d1f8d46ccf43affd77f9704460a
V2-C-M04-S01,adversarial,small,mandatory_requirement_carrier,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S01/jump_highs_tagged_cover__full_fixed_point.toml,d9428abf98b63f06e87c04101510975e208b9d1f8d46ccf43affd77f9704460a
V2-C-M04-S01,adversarial,small,mandatory_strategy,1,1,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S01/jump_highs_tagged_cover__full_fixed_point.toml,d9428abf98b63f06e87c04101510975e208b9d1f8d46ccf43affd77f9704460a
V2-C-M04-S01,adversarial,small,redundant_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S01/jump_highs_tagged_cover__full_fixed_point.toml,d9428abf98b63f06e87c04101510975e208b9d1f8d46ccf43affd77f9704460a
V2-C-M04-S02,adversarial,medium,empty_contribution,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S02/jump_highs_tagged_cover__full_fixed_point.toml,09f90bd79c239ab8965b2dcd253bd1bbc6da5df885d86f5e4b331baa9c81c706
V2-C-M04-S02,adversarial,medium,mandatory_strategy_propagation,1,0,1,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S02/jump_highs_tagged_cover__full_fixed_point.toml,09f90bd79c239ab8965b2dcd253bd1bbc6da5df885d86f5e4b331baa9c81c706
V2-C-M04-S02,adversarial,medium,duplicate_coverage,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S02/jump_highs_tagged_cover__full_fixed_point.toml,09f90bd79c239ab8965b2dcd253bd1bbc6da5df885d86f5e4b331baa9c81c706
V2-C-M04-S02,adversarial,medium,coverage_dominance,12,12,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S02/jump_highs_tagged_cover__full_fixed_point.toml,09f90bd79c239ab8965b2dcd253bd1bbc6da5df885d86f5e4b331baa9c81c706
V2-C-M04-S02,adversarial,medium,forced_selection_propagation,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S02/jump_highs_tagged_cover__full_fixed_point.toml,09f90bd79c239ab8965b2dcd253bd1bbc6da5df885d86f5e4b331baa9c81c706
V2-C-M04-S02,adversarial,medium,infeasible_requirement,0,0,0,experiments/algorithmic_compression_v2/results/raw_runs/V2-C-M04-S02/jump_highs_tagged_cover__full_fixed_point.toml,09f90bd79c239ab8965b2dcd253bd1bbc6da5df885d86f5e4b331baa9c81c706
