trial_id,corner,raw_library_ids,raw_library_valid,frontier,closure,passive_value,research_option_premium,total_value,shared_catalog,shared_closure,raw_compressed_value_gate
833,L10,base_1;base_2;base_3;frontier_addition;inactive,true,15//4;4//1;5//1,core_a;core_b;core_c,2975//256,0//1,2975//256,true,true,true
833,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,15//4;4//1;5//1,core_a;core_b;core_c;expansion,2975//256,4913//2048,28713//2048,true,true,true
834,L00,base_1;base_2;base_3;inactive,true,17//4;4//1;4//1,core_a;core_b;core_c,8575//768,0//1,8575//768,true,true,true
834,L01,base_1;base_2;base_3;closure_carrier;inactive,true,17//4;4//1;4//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,8575//768,10859//16384,581377//49152,true,true,true
834,L10,base_1;base_2;base_3;frontier_addition;inactive,true,17//4;5//1;4//1,core_a;core_b;core_c,9275//768,0//1,9275//768,true,true,true
834,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,17//4;5//1;4//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,9275//768,7483//16384,616049//49152,true,true,true
835,L00,base_1;base_2;base_3;inactive,true,25//4;25//4;23//4,core_a;core_b;core_c,12775//768,0//1,12775//768,true,true,true
835,L01,base_1;base_2;base_3;closure_carrier;inactive,true,25//4;25//4;23//4,core_a;core_b;core_c;expansion,12775//768,311//512,26483//1536,true,true,true
835,L10,base_1;base_2;base_3;frontier_addition;inactive,true,25//4;25//4;33//4,core_a;core_b;core_c,14525//768,0//1,14525//768,true,true,true
835,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,25//4;25//4;33//4,core_a;core_b;core_c;expansion,14525//768,11//32,14789//768,true,true,true
836,L00,base_1;base_2;base_3;inactive,true,25//4;25//4;25//4,core_a;core_b;core_c,4375//256,0//1,4375//256,true,true,true
836,L01,base_1;base_2;base_3;closure_carrier;inactive,true,25//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,4375//256,0//1,4375//256,true,true,true
836,L10,base_1;base_2;base_3;frontier_addition;inactive,true,25//4;25//4;8//1,core_a;core_b;core_c,7175//384,0//1,7175//384,true,true,true
836,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,25//4;25//4;8//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,7175//384,0//1,7175//384,true,true,true
837,L00,base_1;base_2;base_3;inactive,true,23//4;6//1;25//4,core_a;core_b;core_c,525//32,0//1,525//32,true,true,true
837,L01,base_1;base_2;base_3;closure_carrier;inactive,true,23//4;6//1;25//4,core_a;core_b;core_c;expansion,525//32,0//1,525//32,true,true,true
837,L10,base_1;base_2;base_3;frontier_addition;inactive,true,23//4;31//4;25//4,core_a;core_b;core_c,13825//768,0//1,13825//768,true,true,true
837,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,23//4;31//4;25//4,core_a;core_b;core_c;expansion,13825//768,0//1,13825//768,true,true,true
838,L00,base_1;base_2;base_3;inactive,true,15//4;4//1;15//4,core_a;core_b;core_c,4025//384,0//1,4025//384,true,true,true
838,L01,base_1;base_2;base_3;closure_carrier;inactive,true,15//4;4//1;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,4025//384,0//1,4025//384,true,true,true
838,L10,base_1;base_2;base_3;frontier_addition;inactive,true,15//4;4//1;19//4,core_a;core_b;core_c,4375//384,0//1,4375//384,true,true,true
838,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,15//4;4//1;19//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,4375//384,0//1,4375//384,true,true,true
839,L00,base_1;base_2;base_3;inactive,true,25//4;6//1;25//4,core_a;core_b;core_c,6475//384,0//1,6475//384,true,true,true
839,L01,base_1;base_2;base_3;closure_carrier;inactive,true,25//4;6//1;25//4,core_a;core_b;core_c;expansion,6475//384,62503//65536,3502709//196608,true,true,true
839,L10,base_1;base_2;base_3;frontier_addition;inactive,true,25//4;33//4;25//4,core_a;core_b;core_c,14525//768,0//1,14525//768,true,true,true
839,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,25//4;33//4;25//4,core_a;core_b;core_c;expansion,14525//768,7483//16384,952049//49152,true,true,true
840,L00,base_1;base_2;base_3;inactive,true,23//4;6//1;25//4,core_a;core_b;core_c,525//32,0//1,525//32,true,true,true
840,L01,base_1;base_2;base_3;closure_carrier;inactive,true,23//4;6//1;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,525//32,0//1,525//32,true,true,true
840,L10,base_1;base_2;base_3;frontier_addition;inactive,true,8//1;6//1;25//4,core_a;core_b;core_c,4725//256,0//1,4725//256,true,true,true
840,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,8//1;6//1;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,4725//256,0//1,4725//256,true,true,true
841,L00,base_1;base_2;base_3;inactive,true,17//4;4//1;4//1,core_a;core_b;core_c,8575//768,0//1,8575//768,true,true,true
841,L01,base_1;base_2;base_3;closure_carrier;inactive,true,17//4;4//1;4//1,core_a;core_b;core_c;expansion,8575//768,0//1,8575//768,true,true,true
841,L10,base_1;base_2;base_3;frontier_addition;inactive,true,17//4;21//4;4//1,core_a;core_b;core_c,1575//128,0//1,1575//128,true,true,true
841,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,17//4;21//4;4//1,core_a;core_b;core_c;expansion,1575//128,0//1,1575//128,true,true,true
842,L00,base_1;base_2;base_3;inactive,true,6//1;6//1;25//4,core_a;core_b;core_c,12775//768,0//1,12775//768,true,true,true
842,L01,base_1;base_2;base_3;closure_carrier;inactive,true,6//1;6//1;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,12775//768,0//1,12775//768,true,true,true
842,L10,base_1;base_2;base_3;frontier_addition;inactive,true,6//1;8//1;25//4,core_a;core_b;core_c,4725//256,0//1,4725//256,true,true,true
842,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,6//1;8//1;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,4725//256,0//1,4725//256,true,true,true
843,L00,base_1;base_2;base_3;inactive,true,15//4;15//4;4//1,core_a;core_b;core_c,4025//384,0//1,4025//384,true,true,true
843,L01,base_1;base_2;base_3;closure_carrier;inactive,true,15//4;15//4;4//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,4025//384,449211//262144,9590833//786432,true,true,true
843,L10,base_1;base_2;base_3;frontier_addition;inactive,true,15//4;5//1;4//1,core_a;core_b;core_c,2975//256,0//1,2975//256,true,true,true
843,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,15//4;5//1;4//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,2975//256,9123//8192,104323//8192,true,true,true
844,L00,base_1;base_2;base_3;inactive,true,4//1;17//4;17//4,core_a;core_b;core_c,4375//384,0//1,4375//384,true,true,true
844,L01,base_1;base_2;base_3;closure_carrier;inactive,true,4//1;17//4;17//4,core_a;core_b;core_c;expansion,4375//384,0//1,4375//384,true,true,true
844,L10,base_1;base_2;base_3;frontier_addition;inactive,true,4//1;21//4;17//4,core_a;core_b;core_c,1575//128,0//1,1575//128,true,true,true
844,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,4//1;21//4;17//4,core_a;core_b;core_c;expansion,1575//128,0//1,1575//128,true,true,true
845,L00,base_1;base_2;base_3;inactive,true,17//4;17//4;15//4,core_a;core_b;core_c,8575//768,0//1,8575//768,true,true,true
845,L01,base_1;base_2;base_3;closure_carrier;inactive,true,17//4;17//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,8575//768,0//1,8575//768,true,true,true
845,L10,base_1;base_2;base_3;frontier_addition;inactive,true,17//4;21//4;15//4,core_a;core_b;core_c,9275//768,0//1,9275//768,true,true,true
845,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,17//4;21//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,9275//768,0//1,9275//768,true,true,true
846,L00,base_1;base_2;base_3;inactive,true,4//1;15//4;15//4,core_a;core_b;core_c,4025//384,0//1,4025//384,true,true,true
846,L01,base_1;base_2;base_3;closure_carrier;inactive,true,4//1;15//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,4025//384,0//1,4025//384,true,true,true
846,L10,base_1;base_2;base_3;frontier_addition;inactive,true,21//4;15//4;15//4,core_a;core_b;core_c,2975//256,0//1,2975//256,true,true,true
846,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,21//4;15//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,2975//256,0//1,2975//256,true,true,true
847,L00,base_1;base_2;base_3;inactive,true,25//4;23//4;25//4,core_a;core_b;core_c,12775//768,0//1,12775//768,true,true,true
847,L01,base_1;base_2;base_3;closure_carrier;inactive,true,25//4;23//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,12775//768,0//1,12775//768,true,true,true
847,L10,base_1;base_2;base_3;frontier_addition;inactive,true,33//4;23//4;25//4,core_a;core_b;core_c,4725//256,0//1,4725//256,true,true,true
847,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,33//4;23//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,4725//256,0//1,4725//256,true,true,true
848,L00,base_1;base_2;base_3;inactive,true,17//4;15//4;4//1,core_a;core_b;core_c,175//16,0//1,175//16,true,true,true
848,L01,base_1;base_2;base_3;closure_carrier;inactive,true,17//4;15//4;4//1,core_a;core_b;core_c;expansion,175//16,47055//65536,763855//65536,true,true,true
848,L10,base_1;base_2;base_3;frontier_addition;inactive,true,17//4;5//1;4//1,core_a;core_b;core_c,9275//768,0//1,9275//768,true,true,true
848,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,17//4;5//1;4//1,core_a;core_b;core_c;expansion,9275//768,233//512,19249//1536,true,true,true
849,L00,base_1;base_2;base_3;inactive,true,6//1;23//4;23//4,core_a;core_b;core_c,6125//384,0//1,6125//384,true,true,true
849,L01,base_1;base_2;base_3;closure_carrier;inactive,true,6//1;23//4;23//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,6125//384,0//1,6125//384,true,true,true
849,L10,base_1;base_2;base_3;frontier_addition;inactive,true,6//1;23//4;31//4,core_a;core_b;core_c,2275//128,0//1,2275//128,true,true,true
849,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,6//1;23//4;31//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,2275//128,0//1,2275//128,true,true,true
850,L00,base_1;base_2;base_3;inactive,true,6//1;25//4;23//4,core_a;core_b;core_c,525//32,0//1,525//32,true,true,true
850,L01,base_1;base_2;base_3;closure_carrier;inactive,true,6//1;25//4;23//4,core_a;core_b;core_c;expansion,525//32,0//1,525//32,true,true,true
850,L10,base_1;base_2;base_3;frontier_addition;inactive,true,6//1;25//4;33//4,core_a;core_b;core_c,7175//384,0//1,7175//384,true,true,true
850,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,6//1;25//4;33//4,core_a;core_b;core_c;expansion,7175//384,0//1,7175//384,true,true,true
851,L00,base_1;base_2;base_3;inactive,true,15//4;15//4;15//4,core_a;core_b;core_c,2625//256,0//1,2625//256,true,true,true
851,L01,base_1;base_2;base_3;closure_carrier;inactive,true,15//4;15//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,2625//256,0//1,2625//256,true,true,true
851,L10,base_1;base_2;base_3;frontier_addition;inactive,true,15//4;19//4;15//4,core_a;core_b;core_c,8575//768,0//1,8575//768,true,true,true
851,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,15//4;19//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,8575//768,0//1,8575//768,true,true,true
852,L00,base_1;base_2;base_3;inactive,true,23//4;25//4;25//4,core_a;core_b;core_c,12775//768,0//1,12775//768,true,true,true
852,L01,base_1;base_2;base_3;closure_carrier;inactive,true,23//4;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,12775//768,271//1024,51913//3072,true,true,true
852,L10,base_1;base_2;base_3;frontier_addition;inactive,true,8//1;25//4;25//4,core_a;core_b;core_c,7175//384,0//1,7175//384,true,true,true
852,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,8//1;25//4;25//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,7175//384,1447//49152,919847//49152,true,true,true
853,L00,base_1;base_2;base_3;inactive,true,25//4;6//1;6//1,core_a;core_b;core_c,12775//768,0//1,12775//768,true,true,true
853,L01,base_1;base_2;base_3;closure_carrier;inactive,true,25//4;6//1;6//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,12775//768,8981//8192,435743//24576,true,true,true
853,L10,base_1;base_2;base_3;frontier_addition;inactive,true,25//4;8//1;6//1,core_a;core_b;core_c,4725//256,0//1,4725//256,true,true,true
853,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,25//4;8//1;6//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,4725//256,10859//16384,313259//16384,true,true,true
854,L00,base_1;base_2;base_3;inactive,true,25//4;23//4;25//4,core_a;core_b;core_c,12775//768,0//1,12775//768,true,true,true
854,L01,base_1;base_2;base_3;closure_carrier;inactive,true,25//4;23//4;25//4,core_a;core_b;core_c;expansion,12775//768,0//1,12775//768,true,true,true
854,L10,base_1;base_2;base_3;frontier_addition;inactive,true,25//4;23//4;31//4,core_a;core_b;core_c,13825//768,0//1,13825//768,true,true,true
854,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,25//4;23//4;31//4,core_a;core_b;core_c;expansion,13825//768,0//1,13825//768,true,true,true
855,L00,base_1;base_2;base_3;inactive,true,25//4;25//4;23//4,core_a;core_b;core_c,12775//768,0//1,12775//768,true,true,true
855,L01,base_1;base_2;base_3;closure_carrier;inactive,true,25//4;25//4;23//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,12775//768,871//256,3847//192,true,true,true
855,L10,base_1;base_2;base_3;frontier_addition;inactive,true,25//4;33//4;23//4,core_a;core_b;core_c,4725//256,0//1,4725//256,true,true,true
855,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,25//4;33//4;23//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,4725//256,4913//2048,42713//2048,true,true,true
856,L00,base_1;base_2;base_3;inactive,true,4//1;4//1;15//4,core_a;core_b;core_c,8225//768,0//1,8225//768,true,true,true
856,L01,base_1;base_2;base_3;closure_carrier;inactive,true,4//1;4//1;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,8225//768,34117//16384,628751//49152,true,true,true
856,L10,base_1;base_2;base_3;frontier_addition;inactive,true,4//1;5//1;15//4,core_a;core_b;core_c,2975//256,0//1,2975//256,true,true,true
856,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,4//1;5//1;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,2975//256,203//128,3381//256,true,true,true
857,L00,base_1;base_2;base_3;inactive,true,4//1;4//1;17//4,core_a;core_b;core_c,8575//768,0//1,8575//768,true,true,true
857,L01,base_1;base_2;base_3;closure_carrier;inactive,true,4//1;4//1;17//4,core_a;core_b;core_c;expansion,8575//768,37249//16384,660547//49152,true,true,true
857,L10,base_1;base_2;base_3;frontier_addition;inactive,true,4//1;19//4;17//4,core_a;core_b;core_c,2275//192,0//1,2275//192,true,true,true
857,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,4//1;19//4;17//4,core_a;core_b;core_c;expansion,2275//192,7771//4096,168913//12288,true,true,true
858,L00,base_1;base_2;base_3;inactive,true,23//4;6//1;6//1,core_a;core_b;core_c,12425//768,0//1,12425//768,true,true,true
858,L01,base_1;base_2;base_3;closure_carrier;inactive,true,23//4;6//1;6//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,12425//768,271//1024,50513//3072,true,true,true
858,L10,base_1;base_2;base_3;frontier_addition;inactive,true,23//4;6//1;33//4,core_a;core_b;core_c,875//48,0//1,875//48,true,true,true
858,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,23//4;6//1;33//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,875//48,1447//24576,449447//24576,true,true,true
859,L00,base_1;base_2;base_3;inactive,true,4//1;4//1;17//4,core_a;core_b;core_c,8575//768,0//1,8575//768,true,true,true
859,L01,base_1;base_2;base_3;closure_carrier;inactive,true,4//1;4//1;17//4,core_a;core_b;core_c;expansion,8575//768,0//1,8575//768,true,true,true
859,L10,base_1;base_2;base_3;frontier_addition;inactive,true,4//1;19//4;17//4,core_a;core_b;core_c,2275//192,0//1,2275//192,true,true,true
859,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,4//1;19//4;17//4,core_a;core_b;core_c;expansion,2275//192,0//1,2275//192,true,true,true
860,L00,base_1;base_2;base_3;inactive,true,23//4;6//1;23//4,core_a;core_b;core_c,6125//384,0//1,6125//384,true,true,true
860,L01,base_1;base_2;base_3;closure_carrier;inactive,true,23//4;6//1;23//4,core_a;core_b;core_c;expansion,6125//384,0//1,6125//384,true,true,true
860,L10,base_1;base_2;base_3;frontier_addition;inactive,true,23//4;33//4;23//4,core_a;core_b;core_c,13825//768,0//1,13825//768,true,true,true
860,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,23//4;33//4;23//4,core_a;core_b;core_c;expansion,13825//768,0//1,13825//768,true,true,true
861,L00,base_1;base_2;base_3;inactive,true,4//1;4//1;15//4,core_a;core_b;core_c,8225//768,0//1,8225//768,true,true,true
861,L01,base_1;base_2;base_3;closure_carrier;inactive,true,4//1;4//1;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,8225//768,25337//32768,1128811//98304,true,true,true
861,L10,base_1;base_2;base_3;frontier_addition;inactive,true,4//1;4//1;21//4,core_a;core_b;core_c,9275//768,0//1,9275//768,true,true,true
861,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,4//1;4//1;21//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,9275//768,233//512,19249//1536,true,true,true
862,L00,base_1;base_2;base_3;inactive,true,15//4;17//4;15//4,core_a;core_b;core_c,8225//768,0//1,8225//768,true,true,true
862,L01,base_1;base_2;base_3;closure_carrier;inactive,true,15//4;17//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,8225//768,0//1,8225//768,true,true,true
862,L10,base_1;base_2;base_3;frontier_addition;inactive,true,15//4;5//1;15//4,core_a;core_b;core_c,4375//384,0//1,4375//384,true,true,true
862,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,15//4;5//1;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,4375//384,0//1,4375//384,true,true,true
863,L00,base_1;base_2;base_3;inactive,true,15//4;17//4;15//4,core_a;core_b;core_c,8225//768,0//1,8225//768,true,true,true
863,L01,base_1;base_2;base_3;closure_carrier;inactive,true,15//4;17//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,8225//768,0//1,8225//768,true,true,true
863,L10,base_1;base_2;base_3;frontier_addition;inactive,true,5//1;17//4;15//4,core_a;core_b;core_c,2275//192,0//1,2275//192,true,true,true
863,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,5//1;17//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,2275//192,0//1,2275//192,true,true,true
864,L00,base_1;base_2;base_3;inactive,true,23//4;25//4;23//4,core_a;core_b;core_c,12425//768,0//1,12425//768,true,true,true
864,L01,base_1;base_2;base_3;closure_carrier;inactive,true,23//4;25//4;23//4,core_a;core_b;core_c;expansion,12425//768,0//1,12425//768,true,true,true
864,L10,base_1;base_2;base_3;frontier_addition;inactive,true,31//4;25//4;23//4,core_a;core_b;core_c,13825//768,0//1,13825//768,true,true,true
864,L11,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,true,31//4;25//4;23//4,core_a;core_b;core_c;expansion,13825//768,0//1,13825//768,true,true,true
