slice_factor,slice_level,n,metric,parameter,defined_n,exact_value
persistence,high,512,registered_capacity_shadow,B0_B25,512,269889315697//72477573120
persistence,high,512,registered_capacity_shadow,B25_B50,512,56259305971//48318382080
persistence,high,512,registered_capacity_shadow,B50_B75,512,2252025559//5368709120
persistence,high,512,registered_capacity_shadow,B75_B100,512,25246279//452984832
persistence,high,512,resource_demand_elasticity,E025_050,512,-1006451//7096320
persistence,high,512,operational_elasticity_contribution,E025_050,512,-3032821583196965133766546241050183001668417915973846061575771958602389838104330575177792928446631286369383155278629681206724727674415901284140144341329769265243163347328509435923727717278775074093849577//114138865445855214262831138707557944041982758425548108491850732929448467368159627397546326314188310903424982618142531805836091054159398081935644241458680804886463988175810479476692153244377080204425753600
persistence,high,512,generative_elasticity_contribution,E025_050,512,1276480700423376969947981412937639331910437627123552134164372649096616894408436190502211201008759356969770271073360114500594507906148426756577663852622834873313004200525059030767801271886236459807146411751410492286490188972014175700802990596787041501472420027395855994821187146663//491999132932240894696994765411213899413875370804002134950541227710808739168790833237068436199919157838708616466910337955014207959775118409991405138048416413195243895970859933820508414441803644412427842903269911052853403424742482769894959907532696217935623640010160687794601656320000
persistence,high,512,productive_value_elasticity,E025_050,512,-620873218592414377185355352867320796939132897998754267278652629017204599435222425043619226142660374465009649138729878380909375249620348193565701230404121137597081648863774362299690695394997909156236337670608526016767088601970270927798876460048597075010103398335875764993460538723//25894691206960047089315513969011257863888177410736954471081117247937302061515307012477286115785218833616242971942649366053379366303953600525863428318337705957644415577413680727395179707463349705917254889645784792255442285512762251047103153028036643049243349474218983568136929280000
persistence,high,512,resource_demand_elasticity,E050_100,512,-433999//1419264
persistence,high,512,operational_elasticity_contribution,E050_100,512,-9781758871545331832655999189949921812258372269517337748138476906851074937195766187914822477260473178243754980679852203942807019995165184831676689041277744198458836542980892312468674220849586015977255598167542605833405629648420330868810571016841306610694724584534636760567944506915523597292582316519913304283676193679//106710510965435116016376826911557627085299185558542373153767623973652108515521729148133655764681214528492551996146203373901039436432252211879949752694048302119079640520189643248891881707483055352152122561626306143985463856357214133245814003001062643866957916228056226266663028016544255434749883603693604461446938009600
persistence,high,512,generative_elasticity_contribution,E050_100,512,2204212502993637589796626568292403291660752612016669913383649550751479436816742229567019534645015268819726932173986348636023201235566629615989705816222297626152732591268749047396935503844185111451252574447188670831051393569421261200337730781045640065366973573039082358328981134835549459736743316853868120928226901214749975313288413746896097939811885652760780329999474090959//1093921182218282208800185974650789484835095119914920610941864065771771669384595095425594165624760848450504243032633722036956782101641044892107968786119268952278624116005340901997971512278358730075876095932689318737674602969038983494733019130158114538518154528263004472223974676131479205650045130191108222715657888603123407900940483023511087505614335652989709750864749671219200
persistence,high,512,productive_value_elasticity,E050_100,512,-65460675302349434153855607167620368094006427672973312900901703157750535243566931977442516195064382534364461287331320298999510326973291538399250364611018826272888722422639480998560241556505731608288061640196486040357212940626434493616952391880236618602340699981077404567732884712202257234732039289893805211264726549156305349751249660743727339426287794547283907876009379205183643//730169462638860476243999583283526066377743819890995722042387099086907881524739105940093149988182437221133278243141606956512188886753446904660977081556459825398478752017960149729412494024888438819328338548029614792633834241651535635774819816883801613737006988688316440205594210620957219009610063576482889089171671764680018894071465282321900677624696891635388959396064557491814400
persistence,high,512,resource_demand_elasticity,E100_200,512,-10201//28672
persistence,high,512,operational_elasticity_contribution,E100_200,512,-325309948315234272240371162649435121257835671510129361694187896122889443532260622370050097053037739434446141961184447641563834461933810409938172799057717660286258300857219942483860731374159828657637735702283394828329//2325378995268601528692743576478583056127344028666171179247482320923601818077984264538735980564071462200294319911759993821741556671839486197725608950382152662214640573264307347686977970406550086969932333566272400998400
persistence,high,512,generative_elasticity_contribution,E100_200,512,-67543646918160476543647289858176345166250415396794908589283637625839348617648964272837354056907359822667416495700887196169619019206834414993999620345554255997540192327096108929175417946200157888992783850195652259004488014595464501583204331575233924262047747250655547852939366591874597785567339//5843065895252702681181057338630677110848521006738160570423212591275433549251791183851423328916292678573003624354209199540867606674560871235154976565253169235247675731408454539585025433087127498597859908701823629746246038411380689736293329254345345849565056802562440309790667294217939824082944000
