trial_id,mask,library_ids,cardinality,burden,frontier,closure,frontier_preserved,closure_preserved,exact_safe,operational_value,generative_value,total_productive_value,channel_decomposition_gate
944,15,base_1;base_2;base_3;closure_carrier;inactive,5,15//1,4//1;15//4;17//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,175//16,48027//65536,764827//65536,true
944,16,frontier_addition;inactive,2,1//1,13//4;5//1;13//4,,false,false,false,4025//384,0//1,4025//384,true
944,17,base_1;frontier_addition;inactive,3,5//1,4//1;5//1;17//4,core_a;core_b;core_c,true,false,false,9275//768,7483//16384,616049//49152,true
944,18,base_2;frontier_addition;inactive,3,5//1,13//4;5//1;13//4,core_a;core_b;core_c,false,false,false,4025//384,53915//65536,2222545//196608,true
944,19,base_1;base_2;frontier_addition;inactive,4,9//1,4//1;5//1;17//4,core_a;core_b;core_c,true,false,false,9275//768,7483//16384,616049//49152,true
944,20,base_3;frontier_addition;inactive,3,5//1,13//4;5//1;13//4,core_a;core_b;core_c,false,false,false,4025//384,53915//65536,2222545//196608,true
944,21,base_1;base_3;frontier_addition;inactive,4,9//1,4//1;5//1;17//4,core_a;core_b;core_c,true,false,false,9275//768,7483//16384,616049//49152,true
944,22,base_2;base_3;frontier_addition;inactive,4,9//1,13//4;5//1;13//4,core_a;core_b;core_c,false,false,false,4025//384,53915//65536,2222545//196608,true
944,23,base_1;base_2;base_3;frontier_addition;inactive,5,13//1,4//1;5//1;17//4,core_a;core_b;core_c,true,false,false,9275//768,7483//16384,616049//49152,true
944,24,closure_carrier;frontier_addition;inactive,3,4//1,13//4;5//1;13//4,bridge;trigger_a;trigger_b,false,false,false,4025//384,53915//65536,2222545//196608,true
944,25,base_1;closure_carrier;frontier_addition;inactive,4,8//1,4//1;5//1;17//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,9275//768,7483//16384,616049//49152,true
944,26,base_2;closure_carrier;frontier_addition;inactive,4,8//1,13//4;5//1;13//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,4025//384,53915//65536,2222545//196608,true
944,27,base_1;base_2;closure_carrier;frontier_addition;inactive,5,12//1,4//1;5//1;17//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,9275//768,7483//16384,616049//49152,true
944,28,base_3;closure_carrier;frontier_addition;inactive,4,8//1,13//4;5//1;13//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,4025//384,53915//65536,2222545//196608,true
944,29,base_1;base_3;closure_carrier;frontier_addition;inactive,5,12//1,4//1;5//1;17//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,9275//768,7483//16384,616049//49152,true
944,30,base_2;base_3;closure_carrier;frontier_addition;inactive,5,12//1,13//4;5//1;13//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,4025//384,53915//65536,2222545//196608,true
944,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6,16//1,4//1;5//1;17//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,9275//768,7483//16384,616049//49152,true
945,0,inactive,1,0//1,0//1;0//1;0//1,,false,false,false,0//1,0//1,0//1,true
945,1,base_1;inactive,2,2//1,15//4;15//4;17//4,core_c,false,false,false,8225//768,71//128,8651//768,true
945,2,base_2;inactive,2,2//1,7//4;9//4;2//1,core_a,false,false,false,175//32,0//1,175//32,true
945,3,base_1;base_2;inactive,3,4//1,15//4;15//4;17//4,core_a;core_c,false,false,false,8225//768,71//128,8651//768,true
945,4,base_3;inactive,2,2//1,1//1;1//1;5//4,core_b,false,false,false,2275//768,0//1,2275//768,true
945,5,base_1;base_3;inactive,3,4//1,15//4;15//4;17//4,core_b;core_c,false,false,false,8225//768,71//128,8651//768,true
945,6,base_2;base_3;inactive,3,4//1,7//4;9//4;2//1,core_a;core_b,false,false,false,175//32,0//1,175//32,true
945,7,base_1;base_2;base_3;inactive,4,6//1,15//4;15//4;17//4,core_a;core_b;core_c,false,false,false,8225//768,71//128,8651//768,true
945,8,closure_carrier;inactive,2,3//1,3//4;1//1;5//4,bridge;trigger_a;trigger_b,false,false,false,175//64,1513//1024,4313//1024,true
945,9,base_1;closure_carrier;inactive,3,5//1,15//4;15//4;17//4,bridge;core_c;trigger_a;trigger_b,false,false,false,8225//768,71//128,8651//768,true
945,10,base_2;closure_carrier;inactive,3,5//1,7//4;9//4;2//1,bridge;core_a;trigger_a;trigger_b,false,false,false,175//32,1189//1024,6789//1024,true
945,11,base_1;base_2;closure_carrier;inactive,4,7//1,15//4;15//4;17//4,bridge;core_a;core_c;trigger_a;trigger_b,false,false,false,8225//768,71//128,8651//768,true
945,12,base_3;closure_carrier;inactive,3,5//1,1//1;1//1;5//4,bridge;core_b;trigger_a;trigger_b,false,false,false,2275//768,743//512,6779//1536,true
945,13,base_1;base_3;closure_carrier;inactive,4,7//1,15//4;15//4;17//4,bridge;core_b;core_c;trigger_a;trigger_b,false,false,false,8225//768,71//128,8651//768,true
945,14,base_2;base_3;closure_carrier;inactive,4,7//1,7//4;9//4;2//1,bridge;core_a;core_b;trigger_a;trigger_b,false,false,false,175//32,1189//1024,6789//1024,true
945,15,base_1;base_2;base_3;closure_carrier;inactive,5,9//1,15//4;15//4;17//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,8225//768,71//128,8651//768,true
945,16,frontier_addition;inactive,2,1//1,19//4;13//4;3//1,,false,false,false,1925//192,0//1,1925//192,true
945,17,base_1;frontier_addition;inactive,3,3//1,19//4;15//4;17//4,core_c,true,false,false,2975//256,115//256,1545//128,true
945,18,base_2;frontier_addition;inactive,3,3//1,19//4;13//4;3//1,core_a,false,false,false,1925//192,0//1,1925//192,true
945,19,base_1;base_2;frontier_addition;inactive,4,5//1,19//4;15//4;17//4,core_a;core_c,true,false,false,2975//256,115//256,1545//128,true
945,20,base_3;frontier_addition;inactive,3,3//1,19//4;13//4;3//1,core_b,false,false,false,1925//192,0//1,1925//192,true
945,21,base_1;base_3;frontier_addition;inactive,4,5//1,19//4;15//4;17//4,core_b;core_c,true,false,false,2975//256,115//256,1545//128,true
945,22,base_2;base_3;frontier_addition;inactive,4,5//1,19//4;13//4;3//1,core_a;core_b,false,false,false,1925//192,0//1,1925//192,true
945,23,base_1;base_2;base_3;frontier_addition;inactive,5,7//1,19//4;15//4;17//4,core_a;core_b;core_c,true,false,false,2975//256,115//256,1545//128,true
945,24,closure_carrier;frontier_addition;inactive,3,4//1,19//4;13//4;3//1,bridge;trigger_a;trigger_b,false,false,false,1925//192,649//1024,32747//3072,true
945,25,base_1;closure_carrier;frontier_addition;inactive,4,6//1,19//4;15//4;17//4,bridge;core_c;trigger_a;trigger_b,true,false,false,2975//256,115//256,1545//128,true
945,26,base_2;closure_carrier;frontier_addition;inactive,4,6//1,19//4;13//4;3//1,bridge;core_a;trigger_a;trigger_b,false,false,false,1925//192,649//1024,32747//3072,true
945,27,base_1;base_2;closure_carrier;frontier_addition;inactive,5,8//1,19//4;15//4;17//4,bridge;core_a;core_c;trigger_a;trigger_b,true,false,false,2975//256,115//256,1545//128,true
945,28,base_3;closure_carrier;frontier_addition;inactive,4,6//1,19//4;13//4;3//1,bridge;core_b;trigger_a;trigger_b,false,false,false,1925//192,649//1024,32747//3072,true
945,29,base_1;base_3;closure_carrier;frontier_addition;inactive,5,8//1,19//4;15//4;17//4,bridge;core_b;core_c;trigger_a;trigger_b,true,false,false,2975//256,115//256,1545//128,true
945,30,base_2;base_3;closure_carrier;frontier_addition;inactive,5,8//1,19//4;13//4;3//1,bridge;core_a;core_b;trigger_a;trigger_b,false,false,false,1925//192,649//1024,32747//3072,true
945,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6,10//1,19//4;15//4;17//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,2975//256,115//256,1545//128,true
946,0,inactive,1,0//1,0//1;0//1;0//1,,false,false,false,0//1,0//1,0//1,true
946,1,base_1;inactive,2,4//1,4//1;17//4;15//4,core_a;core_b;core_c,false,false,false,175//16,0//1,175//16,true
946,2,base_2;inactive,2,4//1,2//1;9//4;7//4,core_a;core_b;core_c,false,false,false,175//32,0//1,175//32,true
946,3,base_1;base_2;inactive,3,8//1,4//1;17//4;15//4,core_a;core_b;core_c,false,false,false,175//16,0//1,175//16,true
946,4,base_3;inactive,2,4//1,5//4;1//1;5//4,core_a;core_b;core_c,false,false,false,1225//384,0//1,1225//384,true
946,5,base_1;base_3;inactive,3,8//1,4//1;17//4;15//4,core_a;core_b;core_c,false,false,false,175//16,0//1,175//16,true
946,6,base_2;base_3;inactive,3,8//1,2//1;9//4;7//4,core_a;core_b;core_c,false,false,false,175//32,0//1,175//32,true
946,7,base_1;base_2;base_3;inactive,4,12//1,4//1;17//4;15//4,core_a;core_b;core_c,false,false,false,175//16,0//1,175//16,true
946,8,closure_carrier;inactive,2,3//1,1//1;5//4;3//4,bridge;trigger_a;trigger_b,false,false,false,175//64,0//1,175//64,true
946,9,base_1;closure_carrier;inactive,3,7//1,4//1;17//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,175//16,0//1,175//16,true
946,10,base_2;closure_carrier;inactive,3,7//1,2//1;9//4;7//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,175//32,0//1,175//32,true
946,11,base_1;base_2;closure_carrier;inactive,4,11//1,4//1;17//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,175//16,0//1,175//16,true
946,12,base_3;closure_carrier;inactive,3,7//1,5//4;5//4;5//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,875//256,0//1,875//256,true
946,13,base_1;base_3;closure_carrier;inactive,4,11//1,4//1;17//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,175//16,0//1,175//16,true
946,14,base_2;base_3;closure_carrier;inactive,4,11//1,2//1;9//4;7//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,175//32,0//1,175//32,true
946,15,base_1;base_2;base_3;closure_carrier;inactive,5,15//1,4//1;17//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,175//16,0//1,175//16,true
946,16,frontier_addition;inactive,2,1//1,5//1;13//4;13//4,,false,false,false,4025//384,0//1,4025//384,true
946,17,base_1;frontier_addition;inactive,3,5//1,5//1;17//4;15//4,core_a;core_b;core_c,true,false,false,2275//192,0//1,2275//192,true
946,18,base_2;frontier_addition;inactive,3,5//1,5//1;13//4;13//4,core_a;core_b;core_c,false,false,false,4025//384,0//1,4025//384,true
946,19,base_1;base_2;frontier_addition;inactive,4,9//1,5//1;17//4;15//4,core_a;core_b;core_c,true,false,false,2275//192,0//1,2275//192,true
946,20,base_3;frontier_addition;inactive,3,5//1,5//1;13//4;13//4,core_a;core_b;core_c,false,false,false,4025//384,0//1,4025//384,true
946,21,base_1;base_3;frontier_addition;inactive,4,9//1,5//1;17//4;15//4,core_a;core_b;core_c,true,false,false,2275//192,0//1,2275//192,true
946,22,base_2;base_3;frontier_addition;inactive,4,9//1,5//1;13//4;13//4,core_a;core_b;core_c,false,false,false,4025//384,0//1,4025//384,true
946,23,base_1;base_2;base_3;frontier_addition;inactive,5,13//1,5//1;17//4;15//4,core_a;core_b;core_c,true,false,false,2275//192,0//1,2275//192,true
946,24,closure_carrier;frontier_addition;inactive,3,4//1,5//1;13//4;13//4,bridge;trigger_a;trigger_b,false,false,false,4025//384,0//1,4025//384,true
946,25,base_1;closure_carrier;frontier_addition;inactive,4,8//1,5//1;17//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,2275//192,0//1,2275//192,true
946,26,base_2;closure_carrier;frontier_addition;inactive,4,8//1,5//1;13//4;13//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,4025//384,0//1,4025//384,true
946,27,base_1;base_2;closure_carrier;frontier_addition;inactive,5,12//1,5//1;17//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,2275//192,0//1,2275//192,true
946,28,base_3;closure_carrier;frontier_addition;inactive,4,8//1,5//1;13//4;13//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,4025//384,0//1,4025//384,true
946,29,base_1;base_3;closure_carrier;frontier_addition;inactive,5,12//1,5//1;17//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,2275//192,0//1,2275//192,true
946,30,base_2;base_3;closure_carrier;frontier_addition;inactive,5,12//1,5//1;13//4;13//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,4025//384,0//1,4025//384,true
946,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6,16//1,5//1;17//4;15//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,2275//192,0//1,2275//192,true
947,0,inactive,1,0//1,0//1;0//1;0//1,,false,false,false,0//1,0//1,0//1,true
947,1,base_1;inactive,2,4//1,15//4;4//1;4//1,core_a;core_b;core_c,false,false,false,8225//768,0//1,8225//768,true
947,2,base_2;inactive,2,4//1,2//1;7//4;7//4,core_a;core_b;core_c,false,false,false,1925//384,4315//98304,165705//32768,true
947,3,base_1;base_2;inactive,3,8//1,15//4;4//1;4//1,core_a;core_b;core_c,false,false,false,8225//768,0//1,8225//768,true
947,4,base_3;inactive,2,4//1,1//1;5//4;1//1,core_a;core_b;core_c,false,false,false,2275//768,357//1024,10171//3072,true
947,5,base_1;base_3;inactive,3,8//1,15//4;4//1;4//1,core_a;core_b;core_c,false,false,false,8225//768,0//1,8225//768,true
947,6,base_2;base_3;inactive,3,8//1,2//1;7//4;7//4,core_a;core_b;core_c,false,false,false,1925//384,4315//98304,165705//32768,true
947,7,base_1;base_2;base_3;inactive,4,12//1,15//4;4//1;4//1,core_a;core_b;core_c,false,false,false,8225//768,0//1,8225//768,true
947,8,closure_carrier;inactive,2,3//1,5//4;3//4;1//1,bridge;trigger_a;trigger_b,false,false,false,175//64,197//512,1597//512,true
947,9,base_1;closure_carrier;inactive,3,7//1,15//4;4//1;4//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,8225//768,0//1,8225//768,true
947,10,base_2;closure_carrier;inactive,3,7//1,2//1;7//4;7//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,1925//384,4315//98304,165705//32768,true
947,11,base_1;base_2;closure_carrier;inactive,4,11//1,15//4;4//1;4//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,8225//768,0//1,8225//768,true
947,12,base_3;closure_carrier;inactive,3,7//1,5//4;5//4;1//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,1225//384,5//16,1345//384,true
947,13,base_1;base_3;closure_carrier;inactive,4,11//1,15//4;4//1;4//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,8225//768,0//1,8225//768,true
947,14,base_2;base_3;closure_carrier;inactive,4,11//1,2//1;7//4;7//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,1925//384,4315//98304,165705//32768,true
947,15,base_1;base_2;base_3;closure_carrier;inactive,5,15//1,15//4;4//1;4//1,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,8225//768,0//1,8225//768,true
947,16,frontier_addition;inactive,2,1//1,13//4;11//4;19//4,,false,false,false,7525//768,0//1,7525//768,true
947,17,base_1;frontier_addition;inactive,3,5//1,15//4;4//1;19//4,core_a;core_b;core_c,true,false,false,4375//384,0//1,4375//384,true
947,18,base_2;frontier_addition;inactive,3,5//1,13//4;11//4;19//4,core_a;core_b;core_c,false,false,false,7525//768,0//1,7525//768,true
947,19,base_1;base_2;frontier_addition;inactive,4,9//1,15//4;4//1;19//4,core_a;core_b;core_c,true,false,false,4375//384,0//1,4375//384,true
947,20,base_3;frontier_addition;inactive,3,5//1,13//4;11//4;19//4,core_a;core_b;core_c,false,false,false,7525//768,0//1,7525//768,true
947,21,base_1;base_3;frontier_addition;inactive,4,9//1,15//4;4//1;19//4,core_a;core_b;core_c,true,false,false,4375//384,0//1,4375//384,true
947,22,base_2;base_3;frontier_addition;inactive,4,9//1,13//4;11//4;19//4,core_a;core_b;core_c,false,false,false,7525//768,0//1,7525//768,true
947,23,base_1;base_2;base_3;frontier_addition;inactive,5,13//1,15//4;4//1;19//4,core_a;core_b;core_c,true,false,false,4375//384,0//1,4375//384,true
947,24,closure_carrier;frontier_addition;inactive,3,4//1,13//4;11//4;19//4,bridge;trigger_a;trigger_b,false,false,false,7525//768,0//1,7525//768,true
947,25,base_1;closure_carrier;frontier_addition;inactive,4,8//1,15//4;4//1;19//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,4375//384,0//1,4375//384,true
947,26,base_2;closure_carrier;frontier_addition;inactive,4,8//1,13//4;11//4;19//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,7525//768,0//1,7525//768,true
947,27,base_1;base_2;closure_carrier;frontier_addition;inactive,5,12//1,15//4;4//1;19//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,4375//384,0//1,4375//384,true
947,28,base_3;closure_carrier;frontier_addition;inactive,4,8//1,13//4;11//4;19//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,7525//768,0//1,7525//768,true
947,29,base_1;base_3;closure_carrier;frontier_addition;inactive,5,12//1,15//4;4//1;19//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,4375//384,0//1,4375//384,true
947,30,base_2;base_3;closure_carrier;frontier_addition;inactive,5,12//1,13//4;11//4;19//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,false,true,false,7525//768,0//1,7525//768,true
947,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,6,16//1,15//4;4//1;19//4,bridge;core_a;core_b;core_c;trigger_a;trigger_b,true,true,true,4375//384,0//1,4375//384,true
948,0,inactive,1,0//1,0//1;0//1;0//1,,false,false,false,0//1,0//1,0//1,true
948,1,base_1;inactive,2,2//1,23//4;9//4;2//1,core_c,false,false,false,875//96,127//1024,28381//3072,true
948,2,base_2;inactive,2,2//1,7//4;6//1;9//4,core_b,false,false,false,875//96,0//1,875//96,true
948,3,base_1;base_2;inactive,3,4//1,23//4;6//1;9//4,core_b;core_c,false,false,false,1225//96,4141//196608,837647//65536,true
948,4,base_3;inactive,2,2//1,9//4;7//4;23//4,core_a,false,false,false,2275//256,0//1,2275//256,true
948,5,base_1;base_3;inactive,3,4//1,23//4;9//4;23//4,core_a;core_c,false,false,false,9625//768,961//24576,102987//8192,true
948,6,base_2;base_3;inactive,3,4//1,9//4;6//1;23//4,core_a;core_b,false,false,false,1225//96,0//1,1225//96,true
948,7,base_1;base_2;base_3;inactive,4,6//1,23//4;6//1;23//4,core_a;core_b;core_c,false,false,false,6125//384,0//1,6125//384,true
948,8,closure_carrier;inactive,2,2//1,3//4;5//4;1//1,expansion,false,false,false,175//64,379//1024,3179//1024,true
948,9,base_1;closure_carrier;inactive,3,4//1,23//4;9//4;2//1,core_c;expansion,false,false,false,875//96,127//1024,28381//3072,true
948,10,base_2;closure_carrier;inactive,3,4//1,7//4;6//1;9//4,core_b;expansion,false,false,false,875//96,127//1024,28381//3072,true
948,11,base_1;base_2;closure_carrier;inactive,4,6//1,23//4;6//1;9//4,core_b;core_c;expansion,false,false,false,1225//96,4141//196608,837647//65536,true
948,12,base_3;closure_carrier;inactive,3,4//1,9//4;7//4;23//4,core_a;expansion,false,false,false,2275//256,17//128,2309//256,true
948,13,base_1;base_3;closure_carrier;inactive,4,6//1,23//4;9//4;23//4,core_a;core_c;expansion,false,false,false,9625//768,961//24576,102987//8192,true
948,14,base_2;base_3;closure_carrier;inactive,4,6//1,9//4;6//1;23//4,core_a;core_b;expansion,false,false,false,1225//96,1031//98304,418477//32768,true
948,15,base_1;base_2;base_3;closure_carrier;inactive,5,8//1,23//4;6//1;23//4,core_a;core_b;core_c;expansion,false,true,false,6125//384,0//1,6125//384,true
948,16,frontier_addition;inactive,2,1//1,1//1;33//4;1//1,,false,false,false,7175//768,0//1,7175//768,true
948,17,base_1;frontier_addition;inactive,3,3//1,23//4;33//4;2//1,core_c,false,false,false,175//12,0//1,175//12,true
948,18,base_2;frontier_addition;inactive,3,3//1,7//4;33//4;9//4,core_b,false,false,false,8575//768,0//1,8575//768,true
