trial_id,interval_id,lower_lambda,upper_lambda,lower_optimal_burdens,upper_optimal_burdens,demand_defined,resource_demand_elasticity,channel_defined,operational_contribution,generative_contribution,productive_value_elasticity,channel_decomposition_gate
915,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-84000//456091,19076//456091,-64924//456091,true
915,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-20800//55881,-1027//18627,-23881//55881,true
915,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
916,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
916,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-17//82,0//1,-17//82,true
916,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-24//65,0//1,-24//65,true
916,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
917,E025_050,1//4,1//2,9//1,5//1,true,-4//9,true,-39200//244513,43155//489026,-35245//489026,true
917,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
917,E100_200,1//1,2//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
917,E200_400,2//1,4//1,5//1,1//1,true,-4//5,true,-128800//453781,-89781//453781,-218581//453781,true
918,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
918,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-2975//14264,1377//57056,-10523//57056,true
918,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-17500//46533,-811//15511,-19933//46533,true
918,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
919,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
919,E050_100,1//2,1//1,3//1,1//1,true,-2//3,true,-1225//9458,-183//9458,-704//4729,true
919,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
919,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
920,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
920,E050_100,1//2,1//1,5//1,1//1,true,-4//5,true,-2//11,0//1,-2//11,true
920,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
920,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
921,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
921,E050_100,1//2,1//1,3//1,1//1,true,-2//3,true,-7//53,0//1,-7//53,true
921,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
921,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
922,E025_050,1//4,1//2,2//1,2//1,true,0//1,true,0//1,0//1,0//1,true
922,E050_100,1//2,1//1,2//1,2//1,true,0//1,true,0//1,0//1,0//1,true
922,E100_200,1//1,2//1,2//1,1//1,true,-1//2,true,-89600//1160421,-28407//386807,-174821//1160421,true
922,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
923,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
923,E050_100,1//2,1//1,5//1,1//1,true,-4//5,true,-5//27,0//1,-5//27,true
923,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
923,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
924,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
924,E050_100,1//2,1//1,5//1,1//1,true,-4//5,true,-1//6,0//1,-1//6,true
924,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
924,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
925,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
925,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
925,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-5//27,0//1,-5//27,true
925,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-25//66,0//1,-25//66,true
926,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
926,E050_100,1//2,1//1,3//1,2//1,true,-1//3,true,-4//53,0//1,-4//53,true
926,E100_200,1//1,2//1,2//1,1//1,true,-1//2,true,-5//49,0//1,-5//49,true
926,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
927,E025_050,1//4,1//2,9//1,5//1,true,-4//9,true,-2975//16788,34935//358144,-85595//1074432,true
927,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
927,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-280000//988837,154125//988837,-125875//988837,true
927,E200_400,2//1,4//1,3//1,2//1,true,-1//3,true,-56000//143827,30825//143827,-25175//143827,true
928,E025_050,1//4,1//2,7//1,7//1,true,0//1,true,0//1,0//1,0//1,true
928,E050_100,1//2,1//1,7//1,2//1,true,-5//7,true,-36400//80571,26715//107428,-65455//322284,true
928,E100_200,1//1,2//1,2//1,2//1,true,0//1,true,0//1,0//1,0//1,true
928,E200_400,2//1,4//1,2//1,2//1,true,0//1,true,0//1,0//1,0//1,true
929,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
929,E050_100,1//2,1//1,3//1,1//1,true,-2//3,true,-2240//23361,-171//7787,-2753//23361,true
929,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
929,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
930,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
930,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
930,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-3//16,0//1,-3//16,true
930,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-27//65,0//1,-27//65,true
931,E025_050,1//4,1//2,9//1,5//1,true,-4//9,true,-14//79,66483//884800,-90317//884800,true
931,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
931,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-280000//794483,-66483//794483,-346483//794483,true
931,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
932,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
932,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
932,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-3//16,0//1,-3//16,true
932,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-5//13,0//1,-5//13,true
933,E025_050,1//4,1//2,2//1,2//1,true,0//1,true,0//1,0//1,0//1,true
933,E050_100,1//2,1//1,2//1,2//1,true,0//1,true,0//1,0//1,0//1,true
933,E100_200,1//1,2//1,2//1,2//1,true,0//1,true,0//1,0//1,0//1,true
933,E200_400,2//1,4//1,2//1,2//1,true,0//1,true,0//1,0//1,0//1,true
934,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
934,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
934,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-15//79,0//1,-15//79,true
934,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-3//8,0//1,-3//8,true
935,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
935,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-8//39,0//1,-8//39,true
935,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-11//31,0//1,-11//31,true
935,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
936,E025_050,1//4,1//2,5//1,1//1,true,-4//5,true,-1//10,0//1,-1//10,true
936,E050_100,1//2,1//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
936,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
936,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
937,E025_050,1//4,1//2,5//1,4//1,true,-1//5,true,-11200//171713,6165//171713,-5035//171713,true
937,E050_100,1//2,1//1,4//1,4//1,true,0//1,true,0//1,0//1,0//1,true
937,E100_200,1//1,2//1,4//1,1//1,true,-3//4,true,-5600//83339,-14739//83339,-20339//83339,true
937,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
938,E025_050,1//4,1//2,3//1,2//1,true,-1//3,true,-11200//150763,5925//150763,-5275//150763,true
938,E050_100,1//2,1//1,2//1,2//1,true,0//1,true,0//1,0//1,0//1,true
938,E100_200,1//1,2//1,2//1,2//1,true,0//1,true,0//1,0//1,0//1,true
938,E200_400,2//1,4//1,2//1,1//1,true,-1//2,true,-25//433,-58//433,-83//433,true
939,E025_050,1//4,1//2,5//1,4//1,true,-1//5,true,-11200//299291,1619//299291,-9581//299291,true
939,E050_100,1//2,1//1,4//1,1//1,true,-3//4,true,-560//3219,-137//9657,-1817//9657,true
939,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
939,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
940,E025_050,1//4,1//2,5//1,4//1,true,-1//5,true,-2100//42793,73017//2738752,-61383//2738752,true
940,E050_100,1//2,1//1,4//1,4//1,true,0//1,true,0//1,0//1,0//1,true
940,E100_200,1//1,2//1,4//1,1//1,true,-3//4,true,-268800//2677369,-482169//2677369,-750969//2677369,true
940,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
941,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
941,E050_100,1//2,1//1,5//1,1//1,true,-4//5,true,-5//26,0//1,-5//26,true
941,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
941,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
942,E025_050,1//4,1//2,5//1,1//1,true,-4//5,true,-5//51,0//1,-5//51,true
942,E050_100,1//2,1//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
942,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
942,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
943,E025_050,1//4,1//2,3//1,2//1,true,-1//3,true,-2//53,0//1,-2//53,true
943,E050_100,1//2,1//1,2//1,2//1,true,0//1,true,0//1,0//1,0//1,true
943,E100_200,1//1,2//1,2//1,1//1,true,-1//2,true,-7//51,0//1,-7//51,true
943,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
944,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
944,E050_100,1//2,1//1,5//1,1//1,true,-4//5,true,-11200//88007,-3207//88007,-14407//88007,true
944,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
944,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
945,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
945,E050_100,1//2,1//1,3//1,2//1,true,-1//3,true,-70//927,9//1030,-619//9270,true
945,E100_200,1//1,2//1,2//1,1//1,true,-1//2,true,-525//8651,-426//8651,-951//8651,true
945,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
946,E025_050,1//4,1//2,5//1,1//1,true,-4//5,true,-3//26,0//1,-3//26,true
946,E050_100,1//2,1//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
946,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
946,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
947,E025_050,1//4,1//2,5//1,1//1,true,-4//5,true,-7//50,0//1,-7//50,true
947,E050_100,1//2,1//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
947,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
947,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
948,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
948,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
948,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-14//79,0//1,-14//79,true
948,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-24//65,0//1,-24//65,true
949,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
949,E050_100,1//2,1//1,5//1,1//1,true,-4//5,true,-9//52,0//1,-9//52,true
949,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
949,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
950,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
950,E050_100,1//2,1//1,3//1,2//1,true,-1//3,true,-1//18,0//1,-1//18,true
950,E100_200,1//1,2//1,2//1,1//1,true,-1//2,true,-5//51,0//1,-5//51,true
950,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
951,E025_050,1//4,1//2,5//1,1//1,true,-4//5,true,-2//17,0//1,-2//17,true
951,E050_100,1//2,1//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
951,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
951,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
952,E025_050,1//4,1//2,5//1,3//1,true,-2//5,true,-50//483,507//9016,-1279//27048,true
952,E050_100,1//2,1//1,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
952,E100_200,1//1,2//1,3//1,1//1,true,-2//3,true,0//1,-4769//25769,-4769//25769,true
952,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
953,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
953,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
953,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-1//5,0//1,-1//5,true
953,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-3//8,0//1,-3//8,true
954,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
954,E050_100,1//2,1//1,5//1,3//1,true,-2//5,true,-2975//16438,104805//1052032,-85595//1052032,true
954,E100_200,1//1,2//1,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
954,E200_400,2//1,4//1,3//1,2//1,true,-1//3,true,-268800//966437,147960//966437,-120840//966437,true
955,E025_050,1//4,1//2,9//1,5//1,true,-4//9,true,-11200//57251,98055//916016,-81145//916016,true
955,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
955,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-224000//834871,245673//1669742,-202327//1669742,true
955,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,0//1,-109803//293483,-109803//293483,true
956,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
956,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-15//79,0//1,-15//79,true
956,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-25//64,0//1,-25//64,true
956,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
957,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
957,E050_100,1//2,1//1,5//1,1//1,true,-4//5,true,-5//26,0//1,-5//26,true
957,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
957,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
958,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
958,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-15//82,0//1,-15//82,true
958,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-26//67,0//1,-26//67,true
958,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
959,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
959,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
959,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-3//16,0//1,-3//16,true
959,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-5//13,0//1,-5//13,true
960,E025_050,1//4,1//2,9//1,5//1,true,-4//9,true,-44800//221267,1508253//14161088,-1358947//14161088,true
960,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
960,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-3763200//12802141,-1691741//12802141,-5454941//12802141,true
960,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
961,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
961,E050_100,1//2,1//1,3//1,2//1,true,-1//3,true,-1//17,0//1,-1//17,true
961,E100_200,1//1,2//1,2//1,1//1,true,-1//2,true,-5//48,0//1,-5//48,true
961,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
962,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
962,E050_100,1//2,1//1,5//1,1//1,true,-4//5,true,-1400//9283,-183//9283,-1583//9283,true
962,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
962,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
963,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
963,E050_100,1//2,1//1,3//1,1//1,true,-2//3,true,-7//54,0//1,-7//54,true
963,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
963,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
964,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
964,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-7//40,0//1,-7//40,true
964,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-9//22,0//1,-9//22,true
964,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
965,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
965,E050_100,1//2,1//1,3//1,1//1,true,-2//3,true,-8//53,0//1,-8//53,true
965,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
965,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
966,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
966,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-2800//14277,108//4759,-2476//14277,true
966,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-4550//11801,-426//11801,-4976//11801,true
966,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
967,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
967,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-3//16,0//1,-3//16,true
967,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-5//13,0//1,-5//13,true
967,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
968,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
968,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-16//81,0//1,-16//81,true
968,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-28//65,0//1,-28//65,true
968,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
969,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
969,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-44800//237431,11100//237431,-33700//237431,true
969,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-70000//203731,-24531//203731,-94531//203731,true
969,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
970,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
970,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
970,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-1//5,0//1,-1//5,true
970,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-3//8,0//1,-3//8,true
971,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
971,E050_100,1//2,1//1,5//1,3//1,true,-2//5,true,-11900//60287,104805//964592,-4505//50768,true
971,E100_200,1//1,2//1,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
971,E200_400,2//1,4//1,3//1,2//1,true,-1//3,true,-12800//41857,49320//292999,-2120//15421,true
972,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
972,E050_100,1//2,1//1,3//1,2//1,true,-1//3,true,-2240//32441,5469//324410,-16931//324410,true
972,E100_200,1//1,2//1,2//1,2//1,true,0//1,true,0//1,0//1,0//1,true
972,E200_400,2//1,4//1,2//1,1//1,true,-1//2,true,-11200//102493,-429//6029,-18493//102493,true
973,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
973,E050_100,1//2,1//1,3//1,1//1,true,-2//3,true,-7//50,0//1,-7//50,true
973,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
973,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
974,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
974,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-1400//7179,54//2393,-1238//7179,true
974,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-4375//11882,-39//914,-2441//5941,true
974,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
975,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
975,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-3//16,0//1,-3//16,true
975,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-27//65,0//1,-27//65,true
975,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
976,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
976,E050_100,1//2,1//1,5//1,3//1,true,-2//5,true,-179200//940053,92141//940053,-87059//940053,true
976,E100_200,1//1,2//1,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
976,E200_400,2//1,4//1,3//1,2//1,true,-1//3,true,-140000//426497,153783//852994,-126217//852994,true
977,E025_050,1//4,1//2,5//1,1//1,true,-4//5,true,-350//3009,-2//177,-128//1003,true
977,E050_100,1//2,1//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
977,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
977,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
978,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
978,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
978,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-7//39,0//1,-7//39,true
978,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-23//64,0//1,-23//64,true
979,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
979,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
979,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-17//82,0//1,-17//82,true
979,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-2//5,0//1,-2//5,true
980,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
980,E050_100,1//2,1//1,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
980,E100_200,1//1,2//1,5//1,3//1,true,-2//5,true,-14//79,0//1,-14//79,true
980,E200_400,2//1,4//1,3//1,1//1,true,-2//3,true,-23//65,0//1,-23//65,true
981,E025_050,1//4,1//2,3//1,2//1,true,-1//3,true,-11200//171713,6165//171713,-5035//171713,true
981,E050_100,1//2,1//1,2//1,2//1,true,0//1,true,0//1,0//1,0//1,true
981,E100_200,1//1,2//1,2//1,2//1,true,0//1,true,0//1,0//1,0//1,true
981,E200_400,2//1,4//1,2//1,1//1,true,-1//2,true,-9800//83339,-14739//83339,-24539//83339,true
982,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
982,E050_100,1//2,1//1,5//1,1//1,true,-4//5,true,-1400//10761,-11//211,-1961//10761,true
982,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
982,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
983,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
983,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-2//11,0//1,-2//11,true
983,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-8//21,0//1,-8//21,true
983,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
984,E025_050,1//4,1//2,9//1,9//1,true,0//1,true,0//1,0//1,0//1,true
984,E050_100,1//2,1//1,9//1,5//1,true,-4//9,true,-78400//449447,8297//449447,-70103//449447,true
984,E100_200,1//1,2//1,5//1,1//1,true,-4//5,true,-1250//3387,-29//1129,-1337//3387,true
984,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
985,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
985,E050_100,1//2,1//1,3//1,1//1,true,-2//3,true,-6//53,0//1,-6//53,true
985,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
985,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
986,E025_050,1//4,1//2,3//1,2//1,true,-1//3,true,-2//49,1279//548800,-21121//548800,true
986,E050_100,1//2,1//1,2//1,1//1,true,-1//2,true,-44800//527679,-1279//527679,-46079//527679,true
986,E100_200,1//1,2//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
986,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
987,E025_050,1//4,1//2,3//1,3//1,true,0//1,true,0//1,0//1,0//1,true
987,E050_100,1//2,1//1,3//1,2//1,true,-1//3,true,-4800//84547,8325//591829,-25275//591829,true
987,E100_200,1//1,2//1,2//1,1//1,true,-1//2,true,-16800//283277,-25677//283277,-42477//283277,true
987,E200_400,2//1,4//1,1//1,1//1,true,0//1,true,0//1,0//1,0//1,true
988,E025_050,1//4,1//2,5//1,5//1,true,0//1,true,0//1,0//1,0//1,true
