strategy_id,ticker,coverage_potential,current_belief_improvement,average_validation_score,raw_parameter_novelty,locked_net_utility_improvement,coverage_rank,current_rank,average_rank,novelty_rank,locked_rank
UUP__momentum_60__always__h5__half__signal_flip__notional_cap_1,UUP,0.0,0.0,-0.008683613557562312,0.14285714285714285,-0.10544783050543068,2116,2116,1360,2220,1398
UUP__momentum_60__always__h5__half__signal_flip__vol_target_10,UUP,0.0,0.0,-0.008683613557562312,0.14285714285714285,-0.10486760060974276,2117,2117,1361,2221,1379
UUP__momentum_60__always__h5__unit__horizon__notional_cap_1,UUP,0.0,0.0,-0.02214271601231679,0.14285714285714285,-0.11379870604906987,2118,2118,1780,2222,1673
UUP__momentum_60__always__h5__unit__horizon__vol_target_10,UUP,0.0,0.0,-0.021681979613299374,0.2857142857142857,-0.11123331830588082,2119,2119,1770,1054,1596
UUP__momentum_60__always__h5__unit__signal_flip__notional_cap_1,UUP,0.0,0.0,-0.019357245963158385,0.2857142857142857,-0.12060010236224215,2120,2120,1708,1055,1827
UUP__momentum_60__always__h5__unit__signal_flip__vol_target_10,UUP,0.0,0.0,-0.018126923005350952,0.2857142857142857,-0.11797916682533487,2121,2121,1681,1056,1777
UUP__momentum_60__trend_100__h20__half__horizon__notional_cap_1,UUP,0.0,0.0,0.0011325291172882784,0.14285714285714285,-0.08262233339738119,2122,2122,903,2223,540
UUP__momentum_60__trend_100__h20__half__horizon__vol_target_10,UUP,0.0,0.0,0.0011325291172882784,0.14285714285714285,-0.08213940852624248,2123,2123,904,2224,531
UUP__momentum_60__trend_100__h20__half__signal_flip__vol_target_10,UUP,0.0,0.0,0.002363527891329439,0.14285714285714285,-0.0919177331615507,2124,2124,846,2225,841
UUP__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,UUP,0.0,0.0,-0.0002967452160611691,0.14285714285714285,-0.0755411155198693,2125,2125,975,2226,429
UUP__momentum_60__trend_100__h20__unit__horizon__vol_target_10,UUP,0.0,0.0,-0.0002542337003464852,0.14285714285714285,-0.07442186762635941,2126,2126,973,2227,414
UUP__momentum_60__trend_100__h5__half__horizon__notional_cap_1,UUP,0.0,0.0,-0.008672184163245077,0.2857142857142857,-0.09750829535221728,2127,2127,1357,1057,1092
UUP__momentum_60__trend_100__h5__half__horizon__vol_target_10,UUP,0.0,0.0,-0.008672184163245077,0.2857142857142857,-0.09693287572200186,2128,2128,1358,1058,1057
UUP__momentum_60__trend_100__h5__half__signal_flip__notional_cap_1,UUP,0.0,0.0,-0.0024370198925869144,0.14285714285714285,-0.10360287286237707,2129,2129,1086,2228,1336
UUP__momentum_60__trend_100__h5__half__signal_flip__vol_target_10,UUP,0.0,0.0,-0.0024370198925869144,0.2857142857142857,-0.10302749350508537,2130,2130,1087,1059,1318
UUP__momentum_60__trend_100__h5__unit__horizon__notional_cap_1,UUP,0.0,0.0,-0.019375229498767053,0.14285714285714285,-0.10461800308484148,2131,2131,1709,2229,1373
UUP__momentum_60__trend_100__h5__unit__horizon__vol_target_10,UUP,0.0,0.0,-0.01956250619800549,0.2857142857142857,-0.10401783401101627,2132,2132,1715,1060,1347
UUP__momentum_60__trend_100__h5__unit__signal_flip__notional_cap_1,UUP,0.0,0.0,-0.006777163831078761,0.14285714285714285,-0.11669118116999594,2133,2133,1280,2230,1740
UUP__momentum_60__trend_100__h5__unit__signal_flip__vol_target_10,UUP,0.0,0.0,-0.006964492063434113,0.14285714285714285,-0.11609100567303168,2134,2134,1289,2231,1731
XLE__mean_reversion_5__always__h20__half__horizon__vol_target_10,XLE,0.0,0.0,-0.006118794579552538,0.14285714285714285,-0.07699136510209839,2135,2135,1259,2232,445
XLE__mean_reversion_5__always__h20__half__signal_flip__notional_cap_1,XLE,0.0,0.0,0.0016276176008912895,0.14285714285714285,-0.10577789077811953,2136,2136,878,2233,1415
XLE__mean_reversion_5__always__h20__half__signal_flip__vol_target_10,XLE,0.0,0.0,-0.00034176128402237625,0.2857142857142857,-0.10412767953790653,2137,2137,980,1061,1354
XLE__mean_reversion_5__always__h20__unit__horizon__vol_target_10,XLE,0.0,0.0,-0.01135989990502198,0.14285714285714285,-0.08295269713540793,2138,2138,1462,2234,546
XLE__mean_reversion_5__always__h20__unit__signal_flip__vol_target_10,XLE,0.0,0.0,-0.00800018541976667,0.14285714285714285,-0.11117962239180434,2139,2139,1319,2235,1594
XLE__mean_reversion_5__always__h5__half__horizon__notional_cap_1,XLE,0.0,0.0,-0.028518396335913736,0.14285714285714285,-0.12154808483522189,2140,2140,1926,2236,1840
XLE__mean_reversion_5__always__h5__half__horizon__vol_target_10,XLE,0.0,0.0,-0.019432514286721877,0.2857142857142857,-0.12729562236508335,2141,2141,1711,1062,1946
XLE__mean_reversion_5__always__h5__half__signal_flip__notional_cap_1,XLE,0.0,0.0,-0.012983955657795452,0.14285714285714285,-0.11337836240635749,2142,2142,1528,2237,1667
XLE__mean_reversion_5__always__h5__half__signal_flip__vol_target_10,XLE,0.0,0.0,-0.010048218612530822,0.2857142857142857,-0.11452644309311336,2143,2143,1408,1063,1696
XLE__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,XLE,0.0,0.0,-0.07726996690168317,0.14285714285714285,-0.21062539313132778,2144,2144,2237,2238,2253
XLE__mean_reversion_5__always__h5__unit__horizon__vol_target_10,XLE,0.0,0.0,-0.028930691813213123,0.2857142857142857,-0.13428439619498367,2145,2145,1937,1064,2044
XLE__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,XLE,0.0,0.0,-0.04238766682831981,0.14285714285714285,-0.18440235079265876,2146,2146,2095,2239,2224
XLE__mean_reversion_5__always__h5__unit__signal_flip__vol_target_10,XLE,0.0,0.0,-0.020257007878748602,0.2857142857142857,-0.12183948824421398,2147,2147,1733,1065,1843
XLE__mean_reversion_5__trend_100__h20__half__horizon__notional_cap_1,XLE,0.0,0.0,-0.02048077570849506,0.14285714285714285,-0.10869196531174771,2148,2148,1738,2240,1525
XLE__mean_reversion_5__trend_100__h20__half__horizon__vol_target_10,XLE,0.0,0.0,-0.020301904400232284,0.14285714285714285,-0.10965189914275617,2149,2149,1735,2241,1549
XLE__mean_reversion_5__trend_100__h20__half__signal_flip__notional_cap_1,XLE,0.0,0.0,-0.0057785093162482735,0.2857142857142857,-0.09823753614251476,2150,2150,1246,1066,1120
XLE__mean_reversion_5__trend_100__h20__half__signal_flip__vol_target_10,XLE,0.0,0.0,-0.005721141931917355,0.14285714285714285,-0.09908441474401224,2151,2151,1245,2242,1159
XLE__mean_reversion_5__trend_100__h20__unit__horizon__notional_cap_1,XLE,0.0,0.0,-0.05221414575925814,0.14285714285714285,-0.15588405017256587,2152,2152,2159,2243,2157
XLE__mean_reversion_5__trend_100__h20__unit__horizon__vol_target_10,XLE,0.0,0.0,-0.023723719286297656,0.2857142857142857,-0.11938168846330609,2153,2153,1833,1067,1804
XLE__mean_reversion_5__trend_100__h20__unit__signal_flip__notional_cap_1,XLE,0.0,0.0,-0.01781382422842689,0.14285714285714285,-0.1226671856418978,2154,2154,1670,2244,1862
XLE__mean_reversion_5__trend_100__h20__unit__signal_flip__vol_target_10,XLE,0.0,0.0,-0.006889436856395437,0.14285714285714285,-0.1085207259361351,2155,2155,1284,2245,1520
XLE__mean_reversion_5__trend_100__h5__half__horizon__notional_cap_1,XLE,0.0,0.0,-0.011757434022242467,0.2857142857142857,-0.12492839905862937,2156,2156,1478,1068,1903
XLE__mean_reversion_5__trend_100__h5__half__horizon__vol_target_10,XLE,0.0,0.0,-0.011804798770742437,0.2857142857142857,-0.11967477459799421,2157,2157,1480,1069,1810
XLE__mean_reversion_5__trend_100__h5__half__signal_flip__notional_cap_1,XLE,0.0,0.0,0.000464001707122263,0.2857142857142857,-0.10546246370947258,2158,2158,937,1070,1399
XLE__mean_reversion_5__trend_100__h5__half__signal_flip__vol_target_10,XLE,0.0,0.0,0.0006333604789457671,0.14285714285714285,-0.10168823816482928,2159,2159,926,2246,1258
XLE__mean_reversion_5__trend_100__h5__unit__horizon__notional_cap_1,XLE,0.0,0.0,-0.029602674085789774,0.14285714285714285,-0.17692409358616568,2160,2160,1953,2247,2211
XLE__mean_reversion_5__trend_100__h5__unit__horizon__vol_target_10,XLE,0.0,0.0,-0.014401176015218621,0.2857142857142857,-0.12633618199275426,2161,2161,1578,1071,1933
XLE__mean_reversion_5__trend_100__h5__unit__signal_flip__notional_cap_1,XLE,0.0,0.0,-0.003718040866264328,0.2857142857142857,-0.13339284821497577,2162,2162,1139,1072,2035
XLE__mean_reversion_5__trend_100__h5__unit__signal_flip__vol_target_10,XLE,0.0,0.0,-0.0012619709991962963,0.14285714285714285,-0.10798904198487773,2163,2163,1016,2248,1499
XLE__momentum_20__always__h20__half__horizon__notional_cap_1,XLE,0.0,0.0,0.004552790467306356,0.14285714285714285,-0.06300573820301217,2164,2164,771,2249,265
XLE__momentum_20__always__h20__half__horizon__vol_target_10,XLE,0.0,0.0,0.0005859852746172983,0.14285714285714285,-0.08551249136022432,2165,2165,930,2250,611
XLE__momentum_20__always__h20__half__signal_flip__notional_cap_1,XLE,0.0,0.0,0.0024532172723647746,0.2857142857142857,-0.07152595644247578,2166,2166,845,1073,370
XLE__momentum_20__always__h20__half__signal_flip__vol_target_10,XLE,0.0,0.0,-0.0004298449308734976,0.2857142857142857,-0.10456694229153525,2167,2167,984,1074,1369
XLE__momentum_20__always__h20__unit__horizon__notional_cap_1,XLE,0.0,0.0,-0.011657248305655114,0.14285714285714285,-0.08842894141965836,2168,2168,1477,2251,715
XLE__momentum_20__always__h20__unit__horizon__vol_target_10,XLE,0.0,0.0,-0.008459335311157376,0.2857142857142857,-0.08967444121294105,2169,2169,1342,1075,764
XLE__momentum_20__always__h20__unit__signal_flip__notional_cap_1,XLE,0.0,0.0,-0.007640634885103522,0.14285714285714285,-0.09090264426622537,2170,2170,1304,2252,812
XLE__momentum_20__always__h20__unit__signal_flip__vol_target_10,XLE,0.0,0.0,-0.005947706502682262,0.2857142857142857,-0.10973916986811105,2171,2171,1251,1076,1551
XLE__momentum_20__always__h5__half__horizon__notional_cap_1,XLE,0.0,0.0,-0.023892798094998512,0.2857142857142857,-0.08958989612071938,2172,2172,1838,1077,758
XLE__momentum_20__always__h5__half__horizon__vol_target_10,XLE,0.0,0.0,-0.02381731612211324,0.2857142857142857,-0.11665533040989118,2173,2173,1837,1078,1738
XLE__momentum_20__always__h5__half__signal_flip__notional_cap_1,XLE,0.0,0.0,-0.006789675291429481,0.2857142857142857,-0.05410111735757392,2174,2174,1281,1079,173
XLE__momentum_20__always__h5__half__signal_flip__vol_target_10,XLE,0.0,0.0,-0.006501842523120827,0.2857142857142857,-0.09121181282634853,2175,2175,1269,1080,818
XLE__momentum_20__always__h5__unit__horizon__notional_cap_1,XLE,0.0,0.0,-0.060124928469023856,0.2857142857142857,-0.1286257893067037,2176,2176,2199,1081,1973
XLE__momentum_20__always__h5__unit__horizon__vol_target_10,XLE,0.0,0.0,-0.02893137672113049,0.2857142857142857,-0.12354857401646104,2177,2177,1938,1082,1877
XLE__momentum_20__always__h5__unit__signal_flip__notional_cap_1,XLE,0.0,0.0,-0.02446983312120278,0.14285714285714285,-0.05305584754505982,2178,2178,1846,2253,167
XLE__momentum_20__always__h5__unit__signal_flip__vol_target_10,XLE,0.0,0.0,-0.008494745839618071,0.2857142857142857,-0.09528433744055845,2179,2179,1347,1083,995
XLE__momentum_20__trend_100__h20__half__horizon__notional_cap_1,XLE,0.0,0.0,-0.021456106242617325,0.14285714285714285,-0.06837630137190533,2180,2180,1766,2254,331
XLE__momentum_20__trend_100__h20__half__horizon__vol_target_10,XLE,0.0,0.0,-0.020550664757617743,0.2857142857142857,-0.08889006021891654,2181,2181,1739,1084,729
XLE__momentum_20__trend_100__h20__half__signal_flip__notional_cap_1,XLE,0.0,0.0,-0.018778767064931087,0.2857142857142857,-0.06715543876259919,2182,2182,1697,1085,313
XLE__momentum_20__trend_100__h20__half__signal_flip__vol_target_10,XLE,0.0,0.0,-0.01865316551784321,0.2857142857142857,-0.09158428548716169,2183,2183,1695,1086,832
XLE__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,XLE,0.0,0.0,-0.05524789078922903,0.14285714285714285,-0.08477910188537421,2184,2184,2174,2255,586
XLE__momentum_20__trend_100__h20__unit__horizon__vol_target_10,XLE,0.0,0.0,-0.027859513604711762,0.14285714285714285,-0.09579061463013748,2185,2185,1913,2256,1013
XLE__momentum_20__trend_100__h20__unit__signal_flip__notional_cap_1,XLE,0.0,0.0,-0.046510864762109055,0.14285714285714285,-0.07292799167072542,2186,2186,2118,2257,390
XLE__momentum_20__trend_100__h20__unit__signal_flip__vol_target_10,XLE,0.0,0.0,-0.023973956509497848,0.2857142857142857,-0.09727603203006928,2187,2187,1842,1087,1082
XLE__momentum_20__trend_100__h5__half__horizon__notional_cap_1,XLE,0.0,0.0,-0.030510706785053642,0.14285714285714285,-0.10730744320970313,2188,2188,1961,2258,1472
XLE__momentum_20__trend_100__h5__half__horizon__vol_target_10,XLE,0.0,0.0,-0.02708105381817103,0.2857142857142857,-0.11784044783595532,2189,2189,1898,1088,1773
XLE__momentum_20__trend_100__h5__half__signal_flip__notional_cap_1,XLE,0.0,0.0,-0.007351803696251333,0.2857142857142857,-0.05838407209505597,2190,2190,1300,1089,216
XLE__momentum_20__trend_100__h5__half__signal_flip__vol_target_10,XLE,0.0,0.0,-0.005382851946645928,0.2857142857142857,-0.08371793856166752,2191,2191,1225,1090,564
XLE__momentum_20__trend_100__h5__unit__horizon__notional_cap_1,XLE,0.0,0.0,-0.06915908469188377,0.14285714285714285,-0.1538517264702698,2192,2192,2224,2259,2147
XLE__momentum_20__trend_100__h5__unit__horizon__vol_target_10,XLE,0.0,0.0,-0.02568338988805283,0.14285714285714285,-0.1252633267905329,2193,2193,1872,2260,1910
XLE__momentum_20__trend_100__h5__unit__signal_flip__notional_cap_1,XLE,0.0,0.0,-0.02169958044478279,0.2857142857142857,-0.05187800353791336,2194,2194,1772,1091,158
XLE__momentum_20__trend_100__h5__unit__signal_flip__vol_target_10,XLE,0.0,0.0,-0.00423412019364523,0.2857142857142857,-0.08861941697018924,2195,2195,1171,1092,719
XLE__momentum_60__always__h20__half__horizon__notional_cap_1,XLE,0.0,0.0,-0.04169993835948612,0.14285714285714285,-0.07137583403125075,2196,2196,2089,2261,367
XLE__momentum_60__always__h20__half__horizon__vol_target_10,XLE,0.0,0.0,-0.032772312941475895,0.2857142857142857,-0.09200873599905966,2197,2197,1994,1093,842
XLE__momentum_60__always__h20__half__signal_flip__notional_cap_1,XLE,0.0,0.0,-0.008493017958410936,0.2857142857142857,-0.06503497936819218,2198,2198,1346,1094,287
XLE__momentum_60__always__h20__half__signal_flip__vol_target_10,XLE,0.0,0.0,-0.004239058608885278,0.2857142857142857,-0.08514738349631593,2199,2199,1172,1095,598
XLE__momentum_60__always__h20__unit__horizon__notional_cap_1,XLE,0.0,0.0,-0.1004896993838904,0.14285714285714285,-0.09777481598857503,2200,2200,2262,2262,1097
XLE__momentum_60__always__h20__unit__horizon__vol_target_10,XLE,0.0,0.0,-0.042208369704435096,0.14285714285714285,-0.10026331637014542,2201,2201,2094,2263,1201
XLE__momentum_60__always__h20__unit__signal_flip__notional_cap_1,XLE,0.0,0.0,-0.028275028908365554,0.14285714285714285,-0.07756037030931363,2202,2202,1921,2264,453
XLE__momentum_60__always__h20__unit__signal_flip__vol_target_10,XLE,0.0,0.0,-0.0024033372307610563,0.14285714285714285,-0.09284718014436821,2203,2203,1083,2265,886
XLE__momentum_60__always__h5__half__horizon__notional_cap_1,XLE,0.0,0.0,-0.024615465232540122,0.2857142857142857,-0.0993168117374697,2204,2204,1851,1096,1168
XLE__momentum_60__always__h5__half__horizon__vol_target_10,XLE,0.0,0.0,-0.020133879655003697,0.2857142857142857,-0.11078408122702649,2205,2205,1727,1097,1583
XLE__momentum_60__always__h5__half__signal_flip__notional_cap_1,XLE,0.0,0.0,-0.014270342398744907,0.14285714285714285,-0.0922936121389703,2206,2206,1567,2266,858
XLE__momentum_60__always__h5__half__signal_flip__vol_target_10,XLE,0.0,0.0,-0.00924127497964744,0.14285714285714285,-0.10390093680684995,2207,2207,1382,2267,1343
XLE__momentum_60__always__h5__unit__horizon__notional_cap_1,XLE,0.0,0.0,-0.06038482118453252,0.14285714285714285,-0.14361608770375295,2208,2208,2201,2268,2109
XLE__momentum_60__always__h5__unit__horizon__vol_target_10,XLE,0.0,0.0,-0.023142687859019625,0.2857142857142857,-0.12055067955331081,2209,2209,1820,1098,1824
XLE__momentum_60__always__h5__unit__signal_flip__notional_cap_1,XLE,0.0,0.0,-0.03889690536604484,0.2857142857142857,-0.12755037992978696,2210,2210,2062,1099,1951
XLE__momentum_60__always__h5__unit__signal_flip__vol_target_10,XLE,0.0,0.0,-0.010735850663299693,0.2857142857142857,-0.11209398818423082,2211,2211,1434,1100,1622
XLE__momentum_60__trend_100__h20__half__horizon__notional_cap_1,XLE,0.0,0.0,-0.018626137194787874,0.2857142857142857,-0.06638317383704449,2212,2212,1694,1101,302
XLE__momentum_60__trend_100__h20__half__horizon__vol_target_10,XLE,0.0,0.0,-0.01790539164180195,0.14285714285714285,-0.09081760956240376,2213,2213,1677,2269,809
XLE__momentum_60__trend_100__h20__half__signal_flip__notional_cap_1,XLE,0.0,0.0,-0.01354380733775773,0.14285714285714285,-0.06298038638465037,2214,2214,1541,2270,264
XLE__momentum_60__trend_100__h20__half__signal_flip__vol_target_10,XLE,0.0,0.0,-0.011524489921703242,0.2857142857142857,-0.08100000462541379,2215,2215,1473,1102,505
XLE__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,XLE,0.0,0.0,-0.04947341682366659,0.14285714285714285,-0.08543648999712375,2216,2216,2138,2271,609
XLE__momentum_60__trend_100__h20__unit__horizon__vol_target_10,XLE,0.0,0.0,-0.02299347433670556,0.14285714285714285,-0.10103364061049412,2217,2217,1814,2272,1228
XLE__momentum_60__trend_100__h20__unit__signal_flip__notional_cap_1,XLE,0.0,0.0,-0.03727981122702451,0.14285714285714285,-0.07142049758023397,2218,2218,2043,2273,368
XLE__momentum_60__trend_100__h20__unit__signal_flip__vol_target_10,XLE,0.0,0.0,-0.013746295682991252,0.14285714285714285,-0.08952696280891313,2219,2219,1547,2274,755
XLE__momentum_60__trend_100__h5__half__horizon__notional_cap_1,XLE,0.0,0.0,-0.02278298282732702,0.2857142857142857,-0.09693463604790589,2220,2220,1809,1103,1058
XLE__momentum_60__trend_100__h5__half__horizon__vol_target_10,XLE,0.0,0.0,-0.021208618841644412,0.2857142857142857,-0.10152992890465033,2221,2221,1761,1104,1249
XLE__momentum_60__trend_100__h5__half__signal_flip__notional_cap_1,XLE,0.0,0.0,-0.001086717114346476,0.14285714285714285,-0.08513406075692151,2222,2222,1010,2275,597
XLE__momentum_60__trend_100__h5__half__signal_flip__vol_target_10,XLE,0.0,0.0,-0.0012828877345550526,0.2857142857142857,-0.09245701185500482,2223,2223,1017,1105,864
XLE__momentum_60__trend_100__h5__unit__horizon__notional_cap_1,XLE,0.0,0.0,-0.055175056905492584,0.14285714285714285,-0.13473260911083973,2224,2224,2173,2276,2048
XLE__momentum_60__trend_100__h5__unit__horizon__vol_target_10,XLE,0.0,0.0,-0.020564803418234176,0.2857142857142857,-0.1107294268114449,2225,2225,1740,1106,1582
XLE__momentum_60__trend_100__h5__unit__signal_flip__notional_cap_1,XLE,0.0,0.0,-0.010632245245939082,0.2857142857142857,-0.10954004403593222,2226,2226,1430,1107,1547
XLE__momentum_60__trend_100__h5__unit__signal_flip__vol_target_10,XLE,0.0,0.0,0.001299802565326351,0.2857142857142857,-0.1001986072113796,2227,2227,895,1108,1200
XLF__mean_reversion_5__always__h20__half__horizon__notional_cap_1,XLF,0.0,0.0,0.024521269884807684,0.14285714285714285,-0.08907696803323892,2228,2228,204,2277,732
XLF__mean_reversion_5__always__h20__half__horizon__vol_target_10,XLF,0.0,0.0,0.020098750209962168,0.2857142857142857,-0.09045841244030002,2229,2229,284,1109,797
XLF__mean_reversion_5__always__h20__half__signal_flip__notional_cap_1,XLF,0.0,0.0,0.002813188412350142,0.14285714285714285,-0.09748879002606828,2230,2230,829,2278,1089
XLF__mean_reversion_5__always__h20__half__signal_flip__vol_target_10,XLF,0.0,0.0,0.0013078394040149472,0.2857142857142857,-0.0959555785742887,2231,2231,894,1110,1021
