strategy_id,ticker,directional_signal,entry_filter,holding_horizon,sizing_rule,exit_rule,risk_constraint,in_initial_library,in_safe_library,in_frontier_only_library,enabled_initial,enabled_safe,enabled_frontier_only,development_gross_utility,development_net_utility,validation_gross_utility,validation_net_utility,locked_gross_utility,locked_net_utility,mean_validation_turnover,coverage_selection_count,current_selection_count,average_selection_count,novelty_selection_count
VB__momentum_60__trend_100__h5__half__signal_flip__notional_cap_1,VB,momentum_60,trend_100,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.03986268775070973,0.023626417284440454,0.009949554471178651,-0.00618213553669269,0.0017815880429185582,-0.012239310822870227,0.12798092209856915,0,0,0,0
VB__momentum_60__trend_100__h5__half__signal_flip__vol_target_10,VB,momentum_60,trend_100,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.03778110080719023,0.02245051370641342,0.009276802044188025,-0.006782419528404808,-0.0015726549688791468,-0.015101753195193711,0.12740395708958524,0,0,0,0
VB__momentum_60__trend_100__h5__unit__horizon__notional_cap_1,VB,momentum_60,trend_100,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.06756467067771271,0.035414039983862576,0.06881760100060218,0.0383311907878388,-0.01324804073722196,-0.040884939455724266,0.24165341812400637,0,0,0,0
VB__momentum_60__trend_100__h5__unit__horizon__vol_target_10,VB,momentum_60,trend_100,5,unit,horizon,vol_target_10,false,false,false,true,true,false,0.04644156299463621,0.024380750671078994,0.04502771141371991,0.01851116378721284,-0.013527307553414799,-0.030787781631110303,0.21036771496387874,0,0,0,0
VB__momentum_60__trend_100__h5__unit__signal_flip__notional_cap_1,VB,momentum_60,trend_100,5,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.06344325696310418,0.03095777774703371,0.013448993719373437,-0.0188265739432725,-0.010101994410201202,-0.038141074770017706,0.2559618441971383,0,0,0,0
VB__momentum_60__trend_100__h5__unit__signal_flip__vol_target_10,VB,momentum_60,trend_100,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.0378829582913847,0.015676183639141146,0.009646306470929443,-0.018140209049224545,-0.016430923882996926,-0.03382279740999152,0.2204214188915452,0,0,0,0
VEA__mean_reversion_5__always__h20__half__horizon__notional_cap_1,VEA,mean_reversion_5,always,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.0576733991089555,0.052408935987672614,0.02413184642260538,0.01902856521251701,0.019446593848270362,0.01423151792742962,0.04054054054054054,0,0,0,0
VEA__mean_reversion_5__always__h20__half__horizon__vol_target_10,VEA,mean_reversion_5,always,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.05443757159128203,0.04926498351761665,0.02034300057749658,0.015201196004957947,0.016904235040710033,0.011682184781656274,0.04084680442603117,0,0,0,0
VEA__mean_reversion_5__always__h20__half__signal_flip__notional_cap_1,VEA,mean_reversion_5,always,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.051303706317192,0.038618611210807785,0.010283249774775096,-0.0028369891780708452,0.014907299359279709,0.001971355457712272,0.1041335453100159,0,0,0,0
VEA__mean_reversion_5__always__h20__half__signal_flip__vol_target_10,VEA,mean_reversion_5,always,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.03661484907043763,0.025133247104631835,0.0064345688046575054,-0.006458416735854905,0.01352134751225594,0.0010614504104794068,0.10233294473115713,0,0,0,0
VEA__mean_reversion_5__always__h20__unit__horizon__notional_cap_1,VEA,mean_reversion_5,always,20,unit,horizon,notional_cap_1,true,false,false,true,true,false,0.0803861103431059,0.06984216514274255,0.0352020438780213,0.02500513525388403,0.012778388111681811,0.002334618609558893,0.08108108108108109,0,0,0,0
VEA__mean_reversion_5__always__h20__unit__horizon__vol_target_10,VEA,mean_reversion_5,always,20,unit,horizon,vol_target_10,false,false,false,true,true,false,0.05581592082530476,0.04786342513580351,0.016123022317438458,0.006341018895251831,0.006350295557897758,-0.0029334211657845305,0.07769877759837916,0,0,0,0
VEA__mean_reversion_5__always__h20__unit__signal_flip__notional_cap_1,VEA,mean_reversion_5,always,20,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.07969345838135006,0.05431996537303175,0.012618137413886215,-0.013621164979373539,0.011897432731236099,-0.01400532538695734,0.2082670906200318,0,0,0,0
VEA__mean_reversion_5__always__h20__unit__signal_flip__vol_target_10,VEA,mean_reversion_5,always,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.034678428351957793,0.01842596484755191,-0.0016139250473287525,-0.023453986619996994,0.004833572613486345,-0.014606468624694148,0.17341645183284504,0,0,0,0
VEA__mean_reversion_5__always__h5__half__horizon__notional_cap_1,VEA,mean_reversion_5,always,5,half,horizon,notional_cap_1,false,false,false,true,true,false,0.055053095362666865,0.04148787512725813,0.03902352778626529,0.025155777541748102,0.014190345057895602,0.0007095691269363158,0.11009538950715421,0,0,0,0
VEA__mean_reversion_5__always__h5__half__horizon__vol_target_10,VEA,mean_reversion_5,always,5,half,horizon,vol_target_10,false,false,false,true,true,false,0.047490992957825454,0.03538545270038259,0.03495696713536654,0.021257618606030305,0.006040324532331656,-0.0068987485480928685,0.10875576406776039,0,0,0,0
VEA__mean_reversion_5__always__h5__half__signal_flip__notional_cap_1,VEA,mean_reversion_5,always,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.06850261510968526,0.05247374355071589,0.008261298023517022,-0.00865896521761278,0.008637790608702518,-0.007600294931084849,0.1343402225755167,0,0,0,0
VEA__mean_reversion_5__always__h5__half__signal_flip__vol_target_10,VEA,mean_reversion_5,always,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.05206952833224258,0.037799318625299096,0.004800038901627344,-0.011854703300502624,0.013041611176427402,-0.0025737286956620175,0.1322301496701276,0,0,0,0
VEA__mean_reversion_5__always__h5__unit__horizon__notional_cap_1,VEA,mean_reversion_5,always,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.0864154013182163,0.059273725674594595,0.06947802529450504,0.04175106247223915,0.008512194222042864,-0.0184681432060868,0.22019077901430842,0,0,0,0
VEA__mean_reversion_5__always__h5__unit__horizon__vol_target_10,VEA,mean_reversion_5,always,5,unit,horizon,vol_target_10,false,false,false,true,true,false,0.042494406498328134,0.02584751459549827,0.04313780158856144,0.02011974575214847,-0.0019186648027840515,-0.02173057921965929,0.18274055555665375,0,0,0,0
VEA__mean_reversion_5__always__h5__unit__signal_flip__notional_cap_1,VEA,mean_reversion_5,always,5,unit,signal_flip,notional_cap_1,true,true,false,true,true,false,0.11750694520695229,0.08543384307703511,0.009404066497884054,-0.024423250377604944,0.0008172164888639796,-0.03168361533642221,0.2686804451510334,0,0,0,0
VEA__mean_reversion_5__always__h5__unit__signal_flip__vol_target_10,VEA,mean_reversion_5,always,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.05376429274391926,0.03400216966608552,-0.003119470493913679,-0.030642582482058662,0.003990332209965034,-0.019812341419302396,0.21855418468482266,0,0,0,0
VEA__mean_reversion_5__trend_100__h20__half__horizon__notional_cap_1,VEA,mean_reversion_5,trend_100,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.03560306332741108,0.03201447309163634,0.015712489125744147,0.012355254994253474,0.0423245881270553,0.03876741222767909,0.026629570747217807,0,0,0,0
VEA__mean_reversion_5__trend_100__h20__half__horizon__vol_target_10,VEA,mean_reversion_5,trend_100,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.03107031222922531,0.0274313961599118,0.013251943922702802,0.009895130558513543,0.04042864653545738,0.03688006221137812,0.02663410993942875,0,0,0,0
VEA__mean_reversion_5__trend_100__h20__half__signal_flip__notional_cap_1,VEA,mean_reversion_5,trend_100,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.03084723073180221,0.02192073570159274,0.012537030067838092,0.004025062545390823,0.013931716262401153,0.00490410582895184,0.06756756756756757,0,0,0,0
VEA__mean_reversion_5__trend_100__h20__half__signal_flip__vol_target_10,VEA,mean_reversion_5,trend_100,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.025337102734783398,0.016771454306716664,0.013405267893283153,0.0049885412981249665,0.012678300805327301,0.0037378943209515486,0.06682368770246176,0,0,0,0
VEA__mean_reversion_5__trend_100__h20__unit__horizon__notional_cap_1,VEA,mean_reversion_5,trend_100,20,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.05483774734937866,0.04765954534667701,0.02421342868103734,0.017495143983373516,0.07593736045734639,0.06881994461818813,0.05325914149443561,0,0,0,0
VEA__mean_reversion_5__trend_100__h20__unit__horizon__vol_target_10,VEA,mean_reversion_5,trend_100,20,unit,horizon,vol_target_10,false,false,false,true,true,false,0.0390952223020046,0.03315178051519316,0.016073615088542163,0.009304691190451795,0.03577911532606454,0.02894366062694937,0.053722906365525847,0,0,0,0
VEA__mean_reversion_5__trend_100__h20__unit__signal_flip__notional_cap_1,VEA,mean_reversion_5,trend_100,20,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.052695412993433416,0.03484638651497964,0.021378454134627595,0.004357611071865546,0.02293801926264108,0.00485619438099009,0.13513513513513514,0,0,0,0
VEA__mean_reversion_5__trend_100__h20__unit__signal_flip__vol_target_10,VEA,mean_reversion_5,trend_100,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.03401082242083558,0.021526011497937765,0.01748369916273502,0.00216380368907545,0.009006967765348643,-0.0057154750450262096,0.12173939918860804,0,0,0,0
VEA__mean_reversion_5__trend_100__h5__half__horizon__notional_cap_1,VEA,mean_reversion_5,trend_100,5,half,horizon,notional_cap_1,false,false,false,true,true,false,0.03227663508383326,0.023852317865903753,0.022595966401448488,0.014434296027282762,0.013800097239076973,0.0056283761725888885,0.06478537360890302,0,0,0,0
VEA__mean_reversion_5__trend_100__h5__half__horizon__vol_target_10,VEA,mean_reversion_5,trend_100,5,half,horizon,vol_target_10,false,false,false,true,true,false,0.027407442545281557,0.019255574502891146,0.02207038746566805,0.013959330200246135,0.012591065512729586,0.0045048931736923915,0.06439588835606319,0,0,0,0
VEA__mean_reversion_5__trend_100__h5__half__signal_flip__notional_cap_1,VEA,mean_reversion_5,trend_100,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.03314080864800672,0.02288399575592873,0.013390576744270261,0.0034768938170702127,0.006893211308917604,-0.0032356298868376765,0.07869634340222575,0,0,0,0
VEA__mean_reversion_5__trend_100__h5__half__signal_flip__vol_target_10,VEA,mean_reversion_5,trend_100,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.02882427446597925,0.01900167685200071,0.014258819492666398,0.004441817652350171,0.005470475394924666,-0.004570682534302784,0.07794073823367645,0,0,0,0
VEA__mean_reversion_5__trend_100__h5__unit__horizon__notional_cap_1,VEA,mean_reversion_5,trend_100,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.05629222510354433,0.03945058537089914,0.04142034573297991,0.025099578385760577,0.022220840466641502,0.005859870350132735,0.12957074721780604,0,0,0,0
VEA__mean_reversion_5__trend_100__h5__unit__horizon__vol_target_10,VEA,mean_reversion_5,trend_100,5,unit,horizon,vol_target_10,false,false,false,true,true,false,0.031926268490979,0.020126082726341626,0.03293846375458963,0.018213038729317187,0.008407672185301085,-0.005037475250875289,0.11696714831338462,0,0,0,0
VEA__mean_reversion_5__trend_100__h5__unit__signal_flip__notional_cap_1,VEA,mean_reversion_5,trend_100,5,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.0595266253205033,0.03902652607007212,0.02381188408359927,0.003988630912159961,0.009803239512299947,-0.01048001080331259,0.1573926868044515,0,0,0,0
VEA__mean_reversion_5__trend_100__h5__unit__signal_flip__vol_target_10,VEA,mean_reversion_5,trend_100,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.03975495581905276,0.025692534866071492,0.02023657275620533,0.002665719385026576,-0.0021448537351152993,-0.018503177289244353,0.13960115909867654,0,0,0,0
VEA__momentum_20__always__h20__half__horizon__notional_cap_1,VEA,momentum_20,always,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.03764809811221974,0.032721516828743115,0.006818268398001607,0.002015863847000094,0.03952234268305917,0.034625878396403076,0.03815580286168521,0,0,0,0
VEA__momentum_20__always__h20__half__horizon__vol_target_10,VEA,momentum_20,always,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.032986097449226294,0.028120942533339778,0.005229724881247922,0.0003979875192069663,0.03156632785801655,0.026644151912139705,0.038392343350629674,0,0,0,0
VEA__momentum_20__always__h20__half__signal_flip__notional_cap_1,VEA,momentum_20,always,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.019229423024989055,0.010671643680723517,0.02746398632691347,0.01860464201739463,0.03514519677149851,0.027097716258060876,0.07034976152623211,0,0,0,0
VEA__momentum_20__always__h20__half__signal_flip__vol_target_10,VEA,momentum_20,always,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.01541505879721523,0.0074826537546766984,0.027355488032695878,0.018544222404023807,0.02973009854495139,0.021809578349046115,0.06996401165083801,0,0,0,0
VEA__momentum_20__always__h20__unit__horizon__notional_cap_1,VEA,momentum_20,always,20,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.048652217614440676,0.03879225009642821,0.0039019766126742114,-0.005692379270187167,0.06424581270361973,0.054475535843163905,0.07631160572337042,0,0,0,0
VEA__momentum_20__always__h20__unit__horizon__vol_target_10,VEA,momentum_20,always,20,unit,horizon,vol_target_10,false,false,false,true,true,false,0.030690576439415876,0.022950894102873105,-0.005119141385971228,-0.014599882317183451,0.012660945549564423,0.0037348224373561726,0.07532902312367089,0,0,0,0
VEA__momentum_20__always__h20__unit__signal_flip__notional_cap_1,VEA,momentum_20,always,20,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.02198069077545227,0.0048555336632907925,0.0484584890278447,0.030749251694379823,0.05936146753114507,0.04329714166181427,0.14069952305246422,0,0,0,0
VEA__momentum_20__always__h20__unit__signal_flip__vol_target_10,VEA,momentum_20,always,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.015153769015099764,0.0037004568317668563,0.03706224437893901,0.021753650539616795,0.016831718229562947,0.004106742720607969,0.1215481683320284,0,0,0,0
VEA__momentum_20__always__h5__half__horizon__notional_cap_1,VEA,momentum_20,always,5,half,horizon,notional_cap_1,false,false,false,true,true,false,-0.012046980868977222,-0.027111432282833157,0.015931214809893034,0.0012594302292283817,0.027170968860534744,0.012409274574823442,0.11645468998410174,0,0,0,0
VEA__momentum_20__always__h5__half__horizon__vol_target_10,VEA,momentum_20,always,5,half,horizon,vol_target_10,false,false,false,true,true,false,-0.01172674678512018,-0.025730170422830947,0.01466456747947918,4.7503177635595424e-5,0.020220026876520497,0.005898907840227382,0.11602080832184043,0,0,0,0
VEA__momentum_20__always__h5__half__signal_flip__notional_cap_1,VEA,momentum_20,always,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.011449117335215635,-0.0050304240329791736,0.031856397269652934,0.015484250565571941,0.036739988385227365,0.020579316788617037,0.12996820349761526,0,0,0,0
VEA__momentum_20__always__h5__half__signal_flip__vol_target_10,VEA,momentum_20,always,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.007854286100174709,-0.0073212861406608595,0.03172465419465921,0.01540652649445633,0.03193151863920736,0.016314705969400097,0.12953432183535393,0,0,0,0
VEA__momentum_20__always__h5__unit__horizon__notional_cap_1,VEA,momentum_20,always,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,-0.042344193674585286,-0.072478820522062,0.024933485630669126,-0.004407070815995846,0.04387740803355344,0.014377530731725714,0.2329093799682035,0,0,0,0
VEA__momentum_20__always__h5__unit__horizon__vol_target_10,VEA,momentum_20,always,5,unit,horizon,vol_target_10,false,false,false,true,true,false,-0.022703732785692706,-0.04263523557155749,0.021153923308319094,-0.0046653941105158185,0.00355883699584429,-0.018561887641093504,0.2048367707669115,0,0,0,0
