strategy_id,ticker,directional_signal,entry_filter,holding_horizon,sizing_rule,exit_rule,risk_constraint,in_initial_library,in_safe_library,in_frontier_only_library,enabled_initial,enabled_safe,enabled_frontier_only,development_gross_utility,development_net_utility,validation_gross_utility,validation_net_utility,locked_gross_utility,locked_net_utility,mean_validation_turnover
TLT__momentum_20__always__h20__half__signal_flip__notional_cap_1,TLT,momentum_20,always,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.017760788894006285,0.009732289437304106,0.017972902768911704,0.011117946727535454,-0.002407806083940824,-0.00922255645506255,0.05445151033386327
TLT__momentum_20__always__h20__half__signal_flip__vol_target_10,TLT,momentum_20,always,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.014372214598614277,0.006444054913582784,0.017981857880694774,0.011128517059231343,-0.005516502124404596,-0.012202239352340685,0.05443873523999654
TLT__momentum_20__always__h20__unit__horizon__notional_cap_1,TLT,momentum_20,always,20,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.009837127310441028,0.0006416638167014745,0.025905014632249333,0.016603412175074047,-0.028314207926447666,-0.03614725772020296,0.0739268680445151
TLT__momentum_20__always__h20__unit__horizon__vol_target_10,TLT,momentum_20,always,20,unit,horizon,vol_target_10,false,false,false,true,true,false,0.017300069717412776,0.008797685939684387,0.031062215411832423,0.02160624775652486,-0.013745404170484636,-0.020318510633934833,0.07503337708509768
TLT__momentum_20__always__h20__unit__signal_flip__notional_cap_1,TLT,momentum_20,always,20,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.02580281385417109,0.009710008080342534,0.030065420296632756,0.01636737673526132,-0.01572569810364901,-0.029363077966514273,0.10890302066772654
TLT__momentum_20__always__h20__unit__signal_flip__vol_target_10,TLT,momentum_20,always,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.018159135169007065,0.005410258971228116,0.03218633300685382,0.01941605011518778,-0.012128513696477987,-0.02199968237394471,0.10143261698928337
TLT__momentum_20__always__h5__half__horizon__notional_cap_1,TLT,momentum_20,always,5,half,horizon,notional_cap_1,false,false,false,true,true,false,0.01029974580284963,-0.003319233971821561,0.022795145884276738,0.009323660845455018,-0.01258090558077914,-0.02380590002989905,0.10691573926868045
TLT__momentum_20__always__h5__half__horizon__vol_target_10,TLT,momentum_20,always,5,half,horizon,vol_target_10,false,false,false,true,true,false,0.0074005928535779844,-0.005938439445006752,0.02280184505651197,0.009327737655597548,-0.01408188192802072,-0.024966269620680326,0.10693668640348082
TLT__momentum_20__always__h5__half__signal_flip__notional_cap_1,TLT,momentum_20,always,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.004699755449733578,-0.010044557759876983,0.015506916449132546,0.0013374688942200102,0.018471000765111587,0.006149563347630705,0.11248012718600954
TLT__momentum_20__always__h5__half__signal_flip__vol_target_10,TLT,momentum_20,always,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.0015218468892345119,-0.012859281945485428,0.015515871266637475,0.0013480379717810864,0.012642457288666694,0.0007085381650699853,0.1124673520921428
TLT__momentum_20__always__h5__unit__horizon__notional_cap_1,TLT,momentum_20,always,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.010765560694842732,-0.016507709397219485,0.04004661851325983,0.013103444653680449,-0.036585816281781244,-0.059050181995589965,0.2138314785373609
TLT__momentum_20__always__h5__unit__horizon__vol_target_10,TLT,momentum_20,always,5,unit,horizon,vol_target_10,false,false,false,true,true,false,0.013059327011421889,-0.008195069192184158,0.0398743719662498,0.015711477280632526,-0.021070199832572446,-0.03677745049836855,0.19184719877853995
TLT__momentum_20__always__h5__unit__signal_flip__notional_cap_1,TLT,momentum_20,always,5,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.0006535198121796308,-0.028868103887189744,0.025821195208295213,-0.002511602960480499,0.027119173171733915,0.002472533199743644,0.22496025437201908
TLT__momentum_20__always__h5__unit__signal_flip__vol_target_10,TLT,momentum_20,always,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.000670431143075037,-0.021805782883504855,0.02576599348936004,0.0006122603724291837,0.00807693929851033,-0.008953535701887418,0.19974746325525472
TLT__momentum_20__trend_100__h20__half__horizon__notional_cap_1,TLT,momentum_20,trend_100,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.018579309804585213,0.014732763730893581,0.01402357771364083,0.010067153398195241,0.01034085717171056,0.0075923253296761835,0.031399046104928455
TLT__momentum_20__trend_100__h20__half__horizon__vol_target_10,TLT,momentum_20,trend_100,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.016641214679023124,0.01276169452292217,0.01402357771364083,0.010067153398195241,0.002672895273860872,-7.877897756116033e-5,0.031399046104928455
TLT__momentum_20__trend_100__h20__half__signal_flip__notional_cap_1,TLT,momentum_20,trend_100,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.01632720507403343,0.010802724270312699,0.010973373030629095,0.005614444897585582,-0.00033384614392564186,-0.004837300097137726,0.042527821939586645
TLT__momentum_20__trend_100__h20__half__signal_flip__vol_target_10,TLT,momentum_20,trend_100,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.01314452177533611,0.007689412238879145,0.010973373030629095,0.005614444897585582,-0.0031880752547933534,-0.007589916755526396,0.042527821939586645
TLT__momentum_20__trend_100__h20__unit__horizon__notional_cap_1,TLT,momentum_20,trend_100,20,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.0250191968342351,0.01730983373152157,0.021285058072369942,0.013371920429029564,0.009210392120864552,0.003725008790882861,0.06279809220985691
TLT__momentum_20__trend_100__h20__unit__horizon__vol_target_10,TLT,momentum_20,trend_100,20,unit,horizon,vol_target_10,false,false,false,true,true,false,0.028120823960026214,0.021009939306153427,0.028607501108335355,0.020553031324924028,-0.0019098966667440544,-0.006662877261240631,0.06383069913713471
TLT__momentum_20__trend_100__h20__unit__signal_flip__notional_cap_1,TLT,momentum_20,trend_100,20,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.024218634865670108,0.01313528118721104,0.016795078767985736,0.006076377364587528,-0.009546017326100005,-0.0185455247128752,0.08505564387917329
TLT__momentum_20__trend_100__h20__unit__signal_flip__vol_target_10,TLT,momentum_20,trend_100,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.019438558198658973,0.010460666166138034,0.0184930068947797,0.00837728709230201,-0.00387919795836488,-0.01046587420502375,0.08020123972290741
TLT__momentum_20__trend_100__h5__half__horizon__notional_cap_1,TLT,momentum_20,trend_100,5,half,horizon,notional_cap_1,false,false,false,true,true,false,0.0025137096245373665,-0.0084327199184537,0.007638671961958478,-0.0036321288748302387,0.015739856629303484,0.008030164970632098,0.08942766295707472
TLT__momentum_20__trend_100__h5__half__horizon__vol_target_10,TLT,momentum_20,trend_100,5,half,horizon,vol_target_10,false,false,false,true,true,false,-0.00017687731933628981,-0.010851652503428634,0.007638671961958478,-0.0036321288748302387,0.008252256457041104,0.0008172654930252714,0.08942766295707472
TLT__momentum_20__trend_100__h5__half__signal_flip__notional_cap_1,TLT,momentum_20,trend_100,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.0050742097333996055,-0.006417480175313686,0.0053294338772125315,-0.00654222083221848,0.0139353833249707,0.0054209791333626215,0.09419713831478538
TLT__momentum_20__trend_100__h5__half__signal_flip__vol_target_10,TLT,momentum_20,trend_100,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.0021120821615446556,-0.009053353209114831,0.0053294338772125315,-0.00654222083221848,0.007995520401613805,-0.00021417092376941086,0.09419713831478538
TLT__momentum_20__trend_100__h5__unit__horizon__notional_cap_1,TLT,momentum_20,trend_100,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,-0.003305500574698238,-0.025228967091033342,0.010546128229392455,-0.01200130405257956,0.022750602987802026,0.00733631965995275,0.17885532591414943
TLT__momentum_20__trend_100__h5__unit__horizon__vol_target_10,TLT,momentum_20,trend_100,5,unit,horizon,vol_target_10,false,false,false,true,true,false,0.0010289798544144439,-0.01602896703185362,0.011398890318212637,-0.00882068639007028,0.0019323833329257835,-0.008842234621918587,0.16040969552515505
TLT__momentum_20__trend_100__h5__unit__signal_flip__notional_cap_1,TLT,momentum_20,trend_100,5,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.0026227939004856704,-0.020396945866817805,0.00627846364875528,-0.01747047633364283,0.02042347288652819,0.0033928831471229173,0.18839427662957076
TLT__momentum_20__trend_100__h5__unit__signal_flip__vol_target_10,TLT,momentum_20,trend_100,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.004387958824439599,-0.01321311680002542,0.006072960545224716,-0.01491718228626356,0.004574248031560245,-0.007178127113037768,0.16652412766142138
TLT__momentum_60__always__h20__half__horizon__notional_cap_1,TLT,momentum_60,always,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.006524170711422293,0.002187129888415955,0.02358434238464446,0.01897369930404146,-0.00594166617043958,-0.009500861619184795,0.03656597774244833
TLT__momentum_60__always__h20__half__horizon__vol_target_10,TLT,momentum_60,always,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.003638529646415781,-0.0007152345597963121,0.02358434238464446,0.01897369930404146,-0.012684931077248726,-0.01626071848672668,0.03656597774244833
TLT__momentum_60__always__h20__half__signal_flip__notional_cap_1,TLT,momentum_60,always,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.015599528801751764,0.009164561686014393,0.022961044320895917,0.01599603466224066,-0.020623097322355066,-0.02612758577243494,0.055246422893481716
TLT__momentum_60__always__h20__half__signal_flip__vol_target_10,TLT,momentum_60,always,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.012668599388610528,0.006262173869996001,0.022961044320895917,0.01599603466224066,-0.02158251846781852,-0.027053470328418577,0.055246422893481716
TLT__momentum_60__always__h20__unit__horizon__notional_cap_1,TLT,momentum_60,always,20,unit,horizon,notional_cap_1,false,false,false,true,true,false,-0.00021028139272113305,-0.008880298989382238,0.03958546174843494,0.030357515817119932,-0.025737593139627916,-0.03286308717626219,0.07313195548489666
TLT__momentum_60__always__h20__unit__horizon__vol_target_10,TLT,momentum_60,always,20,unit,horizon,vol_target_10,false,false,false,true,true,false,0.009039896049732921,0.0009558940922043575,0.03990197931178947,0.030548571698662368,-0.015133766266301236,-0.021343786908154166,0.07416608337162367
TLT__momentum_60__always__h20__unit__signal_flip__notional_cap_1,TLT,momentum_60,always,20,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.019845829114292172,0.006956291777170519,0.03910386249821047,0.025165922432746856,-0.05196954032280636,-0.06297000604681424,0.11049284578696343
TLT__momentum_60__always__h20__unit__signal_flip__vol_target_10,TLT,momentum_60,always,20,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.01915038266578742,0.008016727024371019,0.03790677463148875,0.024497771493648277,-0.024242106521496772,-0.032543918183065915,0.10636087858191641
TLT__momentum_60__always__h5__half__horizon__notional_cap_1,TLT,momentum_60,always,5,half,horizon,notional_cap_1,false,false,false,true,true,false,0.022614539163306992,0.009175397843914728,0.02720065024499437,0.012321202036779434,-0.0028643185797517234,-0.012683536659049475,0.11804451510333863
TLT__momentum_60__always__h5__half__horizon__vol_target_10,TLT,momentum_60,always,5,half,horizon,vol_target_10,false,false,false,true,true,false,0.020705053378231916,0.007610539045315659,0.02720065024499437,0.012321202036779434,-0.01011423186660343,-0.019642580506932385,0.11804451510333863
TLT__momentum_60__always__h5__half__signal_flip__notional_cap_1,TLT,momentum_60,always,5,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.01835284972795772,0.003988851471068573,0.018055365059971455,0.00217717730112116,-0.021612804591272818,-0.0327242889977027,0.12599364069952304
TLT__momentum_60__always__h5__half__signal_flip__vol_target_10,TLT,momentum_60,always,5,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.016507004825348344,0.0024907227258490544,0.018055365059971455,0.00217717730112116,-0.025152917358122116,-0.03597680943063053,0.12599364069952304
TLT__momentum_60__always__h5__unit__horizon__notional_cap_1,TLT,momentum_60,always,5,unit,horizon,notional_cap_1,false,false,false,true,true,false,0.034773499699585694,0.007885808594202088,0.04793939271288696,0.018168817686068588,-0.016197398325366014,-0.03584311007021996,0.23608903020667726
TLT__momentum_60__always__h5__unit__horizon__vol_target_10,TLT,momentum_60,always,5,unit,horizon,vol_target_10,false,false,false,true,true,false,0.033983936496220814,0.013017205116051306,0.04326511136349909,0.016576483932428818,-0.013990864114364513,-0.02773775320709817,0.21163761746660825
TLT__momentum_60__always__h5__unit__signal_flip__notional_cap_1,TLT,momentum_60,always,5,unit,signal_flip,notional_cap_1,false,false,false,true,true,false,0.02659780950785763,-0.0021535477581095183,0.030027085041158155,-0.0017352685379631895,-0.053355285137746115,-0.07556592864581857,0.2519872813990461
TLT__momentum_60__always__h5__unit__signal_flip__vol_target_10,TLT,momentum_60,always,5,unit,signal_flip,vol_target_10,false,false,false,true,true,false,0.02511671049843968,0.0026371468415827895,0.027044883404326717,-0.001426200621048263,-0.02878501598544641,-0.04418161217808753,0.2258489764080951
TLT__momentum_60__trend_100__h20__half__horizon__notional_cap_1,TLT,momentum_60,trend_100,20,half,horizon,notional_cap_1,false,false,false,true,true,false,0.00624113468711377,0.0022325916084256284,0.026656233204529547,0.022393530612982746,-0.01102066562674138,-0.014029141921380751,0.033783783783783786
TLT__momentum_60__trend_100__h20__half__horizon__vol_target_10,TLT,momentum_60,trend_100,20,half,horizon,vol_target_10,false,false,false,true,true,false,0.003969744167755152,-6.2471610792968e-5,0.026656233204529547,0.022393530612982746,-0.018316206375527028,-0.021331286927964925,0.033783783783783786
TLT__momentum_60__trend_100__h20__half__signal_flip__notional_cap_1,TLT,momentum_60,trend_100,20,half,signal_flip,notional_cap_1,false,false,false,true,true,false,0.008083274583679863,0.0027300904022229035,0.019624130995936767,0.014061261246638708,-0.02723118951054903,-0.03153979142038812,0.04411764705882353
TLT__momentum_60__trend_100__h20__half__signal_flip__vol_target_10,TLT,momentum_60,trend_100,20,half,signal_flip,vol_target_10,false,false,false,true,true,false,0.005642860336714157,0.00030884417299234957,0.019624130995936767,0.014061261246638708,-0.02794091742758904,-0.032224334894361335,0.04411764705882353
TLT__momentum_60__trend_100__h20__unit__horizon__notional_cap_1,TLT,momentum_60,trend_100,20,unit,horizon,notional_cap_1,false,false,false,true,true,false,-0.00020358575485585756,-0.008227162043118349,0.046281749988229814,0.037744453135556126,-0.03413286918423077,-0.040157235412072834,0.06756756756756757
TLT__momentum_60__trend_100__h20__unit__horizon__vol_target_10,TLT,momentum_60,trend_100,20,unit,horizon,vol_target_10,false,false,false,true,true,false,0.010238696895790336,0.0027866584135353683,0.04503876050342015,0.03641028200074099,-0.026670104208371022,-0.03188178373229418,0.06834555243627746
