trial_id,method,objective_name,optimal_objective,selected_masks,selected_library_ids,selected_burdens,selected_cardinalities,operational_values,generative_values,total_values,optimizer_count,frontier_preserved,closure_preserved,exact_safe,exact_productive_value_preserved,selected_library_certificate,enumeration_certificate
829,frontier_only_minimum_weight,burden,3//1,17,base_1;frontier_addition;inactive,3//1,3,2275//192,0//1,2275//192,1,true,false,false,true,mask=17:base_1;frontier_addition;inactive,complete-enumeration:32
829,rechecked_safe_pruning_endpoint,registered_deletion_order,9//1,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,9//1,6,2275//192,0//1,2275//192,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
830,minimum_weight_safe,burden,7//1,25,base_1;closure_carrier;frontier_addition;inactive,7//1,4,9275//768,0//1,9275//768,1,true,true,true,true,mask=25:base_1;closure_carrier;frontier_addition;inactive,complete-enumeration:32
830,minimum_cardinality_safe,cardinality,4,25,base_1;closure_carrier;frontier_addition;inactive,7//1,4,9275//768,0//1,9275//768,1,true,true,true,true,mask=25:base_1;closure_carrier;frontier_addition;inactive,complete-enumeration:32
830,frontier_only_minimum_weight,burden,5//1,17,base_1;frontier_addition;inactive,5//1,3,9275//768,0//1,9275//768,1,true,false,false,true,mask=17:base_1;frontier_addition;inactive,complete-enumeration:32
830,rechecked_safe_pruning_endpoint,registered_deletion_order,7//1,25,base_1;closure_carrier;frontier_addition;inactive,7//1,4,9275//768,0//1,9275//768,1,true,true,true,true,mask=25:base_1;closure_carrier;frontier_addition;inactive,complete-enumeration:32
831,minimum_weight_safe,burden,8//1,25,base_1;closure_carrier;frontier_addition;inactive,8//1,4,1575//128,0//1,1575//128,1,true,true,true,true,mask=25:base_1;closure_carrier;frontier_addition;inactive,complete-enumeration:32
831,minimum_cardinality_safe,cardinality,4,25,base_1;closure_carrier;frontier_addition;inactive,8//1,4,1575//128,0//1,1575//128,1,true,true,true,true,mask=25:base_1;closure_carrier;frontier_addition;inactive,complete-enumeration:32
831,frontier_only_minimum_weight,burden,5//1,17,base_1;frontier_addition;inactive,5//1,3,1575//128,0//1,1575//128,1,true,false,false,true,mask=17:base_1;frontier_addition;inactive,complete-enumeration:32
831,rechecked_safe_pruning_endpoint,registered_deletion_order,8//1,25,base_1;closure_carrier;frontier_addition;inactive,8//1,4,1575//128,0//1,1575//128,1,true,true,true,true,mask=25:base_1;closure_carrier;frontier_addition;inactive,complete-enumeration:32
832,minimum_weight_safe,burden,10//1,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,10//1,6,8575//768,7771//4096,160513//12288,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
832,minimum_cardinality_safe,cardinality,6,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,10//1,6,8575//768,7771//4096,160513//12288,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
832,frontier_only_minimum_weight,burden,3//1,17,base_1;frontier_addition;inactive,3//1,3,8575//768,0//1,8575//768,1,true,false,false,false,mask=17:base_1;frontier_addition;inactive,complete-enumeration:32
832,rechecked_safe_pruning_endpoint,registered_deletion_order,10//1,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,10//1,6,8575//768,7771//4096,160513//12288,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
833,minimum_weight_safe,burden,7//1,25,base_1;closure_carrier;frontier_addition;inactive,7//1,4,2975//256,4913//2048,28713//2048,1,true,true,true,true,mask=25:base_1;closure_carrier;frontier_addition;inactive,complete-enumeration:32
833,minimum_cardinality_safe,cardinality,4,25,base_1;closure_carrier;frontier_addition;inactive,7//1,4,2975//256,4913//2048,28713//2048,1,true,true,true,true,mask=25:base_1;closure_carrier;frontier_addition;inactive,complete-enumeration:32
833,frontier_only_minimum_weight,burden,5//1,17,base_1;frontier_addition;inactive,5//1,3,2975//256,0//1,2975//256,1,true,false,false,false,mask=17:base_1;frontier_addition;inactive,complete-enumeration:32
833,rechecked_safe_pruning_endpoint,registered_deletion_order,7//1,25,base_1;closure_carrier;frontier_addition;inactive,7//1,4,2975//256,4913//2048,28713//2048,1,true,true,true,true,mask=25:base_1;closure_carrier;frontier_addition;inactive,complete-enumeration:32
834,minimum_weight_safe,burden,8//1,25,base_1;closure_carrier;frontier_addition;inactive,8//1,4,9275//768,7483//16384,616049//49152,1,true,true,true,true,mask=25:base_1;closure_carrier;frontier_addition;inactive,complete-enumeration:32
834,minimum_cardinality_safe,cardinality,4,25,base_1;closure_carrier;frontier_addition;inactive,8//1,4,9275//768,7483//16384,616049//49152,1,true,true,true,true,mask=25:base_1;closure_carrier;frontier_addition;inactive,complete-enumeration:32
834,frontier_only_minimum_weight,burden,5//1,17,base_1;frontier_addition;inactive,5//1,3,9275//768,0//1,9275//768,1,true,false,false,false,mask=17:base_1;frontier_addition;inactive,complete-enumeration:32
834,rechecked_safe_pruning_endpoint,registered_deletion_order,8//1,25,base_1;closure_carrier;frontier_addition;inactive,8//1,4,9275//768,7483//16384,616049//49152,1,true,true,true,true,mask=25:base_1;closure_carrier;frontier_addition;inactive,complete-enumeration:32
835,minimum_weight_safe,burden,11//1,27,base_1;base_2;closure_carrier;frontier_addition;inactive,11//1,5,14525//768,11//32,14789//768,1,true,true,true,true,mask=27:base_1;base_2;closure_carrier;frontier_addition;inactive,complete-enumeration:32
835,minimum_cardinality_safe,cardinality,5,27,base_1;base_2;closure_carrier;frontier_addition;inactive,11//1,5,14525//768,11//32,14789//768,1,true,true,true,true,mask=27:base_1;base_2;closure_carrier;frontier_addition;inactive,complete-enumeration:32
835,frontier_only_minimum_weight,burden,9//1,19,base_1;base_2;frontier_addition;inactive,9//1,4,14525//768,0//1,14525//768,1,true,false,false,false,mask=19:base_1;base_2;frontier_addition;inactive,complete-enumeration:32
835,rechecked_safe_pruning_endpoint,registered_deletion_order,11//1,27,base_1;base_2;closure_carrier;frontier_addition;inactive,11//1,5,14525//768,11//32,14789//768,1,true,true,true,true,mask=27:base_1;base_2;closure_carrier;frontier_addition;inactive,complete-enumeration:32
836,minimum_weight_safe,burden,10//1,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,10//1,6,7175//384,0//1,7175//384,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
836,minimum_cardinality_safe,cardinality,6,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,10//1,6,7175//384,0//1,7175//384,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
836,frontier_only_minimum_weight,burden,5//1,19,base_1;base_2;frontier_addition;inactive,5//1,4,7175//384,0//1,7175//384,1,true,false,false,true,mask=19:base_1;base_2;frontier_addition;inactive,complete-enumeration:32
836,rechecked_safe_pruning_endpoint,registered_deletion_order,10//1,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,10//1,6,7175//384,0//1,7175//384,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
837,minimum_weight_safe,burden,11//1,29,base_1;base_3;closure_carrier;frontier_addition;inactive,11//1,5,13825//768,0//1,13825//768,1,true,true,true,true,mask=29:base_1;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
837,minimum_cardinality_safe,cardinality,5,29,base_1;base_3;closure_carrier;frontier_addition;inactive,11//1,5,13825//768,0//1,13825//768,1,true,true,true,true,mask=29:base_1;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
837,frontier_only_minimum_weight,burden,9//1,21,base_1;base_3;frontier_addition;inactive,9//1,4,13825//768,0//1,13825//768,1,true,false,false,true,mask=21:base_1;base_3;frontier_addition;inactive,complete-enumeration:32
837,rechecked_safe_pruning_endpoint,registered_deletion_order,11//1,29,base_1;base_3;closure_carrier;frontier_addition;inactive,11//1,5,13825//768,0//1,13825//768,1,true,true,true,true,mask=29:base_1;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
838,minimum_weight_safe,burden,8//1,25,base_1;closure_carrier;frontier_addition;inactive,8//1,4,4375//384,0//1,4375//384,1,true,true,true,true,mask=25:base_1;closure_carrier;frontier_addition;inactive,complete-enumeration:32
838,minimum_cardinality_safe,cardinality,4,25,base_1;closure_carrier;frontier_addition;inactive,8//1,4,4375//384,0//1,4375//384,1,true,true,true,true,mask=25:base_1;closure_carrier;frontier_addition;inactive,complete-enumeration:32
838,frontier_only_minimum_weight,burden,5//1,17,base_1;frontier_addition;inactive,5//1,3,4375//384,0//1,4375//384,1,true,false,false,true,mask=17:base_1;frontier_addition;inactive,complete-enumeration:32
838,rechecked_safe_pruning_endpoint,registered_deletion_order,8//1,25,base_1;closure_carrier;frontier_addition;inactive,8//1,4,4375//384,0//1,4375//384,1,true,true,true,true,mask=25:base_1;closure_carrier;frontier_addition;inactive,complete-enumeration:32
839,minimum_weight_safe,burden,9//1,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,9//1,6,14525//768,7483//16384,952049//49152,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
839,minimum_cardinality_safe,cardinality,6,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,9//1,6,14525//768,7483//16384,952049//49152,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
839,frontier_only_minimum_weight,burden,5//1,21,base_1;base_3;frontier_addition;inactive,5//1,4,14525//768,0//1,14525//768,1,true,false,false,false,mask=21:base_1;base_3;frontier_addition;inactive,complete-enumeration:32
839,rechecked_safe_pruning_endpoint,registered_deletion_order,9//1,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,9//1,6,14525//768,7483//16384,952049//49152,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
840,minimum_weight_safe,burden,12//1,30,base_2;base_3;closure_carrier;frontier_addition;inactive,12//1,5,4725//256,0//1,4725//256,1,true,true,true,true,mask=30:base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
840,minimum_cardinality_safe,cardinality,5,30,base_2;base_3;closure_carrier;frontier_addition;inactive,12//1,5,4725//256,0//1,4725//256,1,true,true,true,true,mask=30:base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
840,frontier_only_minimum_weight,burden,9//1,22,base_2;base_3;frontier_addition;inactive,9//1,4,4725//256,0//1,4725//256,1,true,false,false,true,mask=22:base_2;base_3;frontier_addition;inactive,complete-enumeration:32
840,rechecked_safe_pruning_endpoint,registered_deletion_order,12//1,30,base_2;base_3;closure_carrier;frontier_addition;inactive,12//1,5,4725//256,0//1,4725//256,1,true,true,true,true,mask=30:base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
841,minimum_weight_safe,burden,7//1,25,base_1;closure_carrier;frontier_addition;inactive,7//1,4,1575//128,0//1,1575//128,1,true,true,true,true,mask=25:base_1;closure_carrier;frontier_addition;inactive,complete-enumeration:32
841,minimum_cardinality_safe,cardinality,4,25,base_1;closure_carrier;frontier_addition;inactive,7//1,4,1575//128,0//1,1575//128,1,true,true,true,true,mask=25:base_1;closure_carrier;frontier_addition;inactive,complete-enumeration:32
841,frontier_only_minimum_weight,burden,5//1,17,base_1;frontier_addition;inactive,5//1,3,1575//128,0//1,1575//128,1,true,false,false,true,mask=17:base_1;frontier_addition;inactive,complete-enumeration:32
841,rechecked_safe_pruning_endpoint,registered_deletion_order,7//1,25,base_1;closure_carrier;frontier_addition;inactive,7//1,4,1575//128,0//1,1575//128,1,true,true,true,true,mask=25:base_1;closure_carrier;frontier_addition;inactive,complete-enumeration:32
842,minimum_weight_safe,burden,12//1,29,base_1;base_3;closure_carrier;frontier_addition;inactive,12//1,5,4725//256,0//1,4725//256,1,true,true,true,true,mask=29:base_1;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
842,minimum_cardinality_safe,cardinality,5,29,base_1;base_3;closure_carrier;frontier_addition;inactive,12//1,5,4725//256,0//1,4725//256,1,true,true,true,true,mask=29:base_1;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
842,frontier_only_minimum_weight,burden,9//1,21,base_1;base_3;frontier_addition;inactive,9//1,4,4725//256,0//1,4725//256,1,true,false,false,true,mask=21:base_1;base_3;frontier_addition;inactive,complete-enumeration:32
842,rechecked_safe_pruning_endpoint,registered_deletion_order,12//1,29,base_1;base_3;closure_carrier;frontier_addition;inactive,12//1,5,4725//256,0//1,4725//256,1,true,true,true,true,mask=29:base_1;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
843,minimum_weight_safe,burden,10//1,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,10//1,6,2975//256,9123//8192,104323//8192,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
843,minimum_cardinality_safe,cardinality,6,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,10//1,6,2975//256,9123//8192,104323//8192,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
843,frontier_only_minimum_weight,burden,3//1,17,base_1;frontier_addition;inactive,3//1,3,2975//256,0//1,2975//256,1,true,false,false,false,mask=17:base_1;frontier_addition;inactive,complete-enumeration:32
843,rechecked_safe_pruning_endpoint,registered_deletion_order,10//1,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,10//1,6,2975//256,9123//8192,104323//8192,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
844,minimum_weight_safe,burden,9//1,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,9//1,6,1575//128,0//1,1575//128,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
844,minimum_cardinality_safe,cardinality,6,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,9//1,6,1575//128,0//1,1575//128,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
844,frontier_only_minimum_weight,burden,3//1,17,base_1;frontier_addition;inactive,3//1,3,1575//128,0//1,1575//128,1,true,false,false,true,mask=17:base_1;frontier_addition;inactive,complete-enumeration:32
844,rechecked_safe_pruning_endpoint,registered_deletion_order,9//1,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,9//1,6,1575//128,0//1,1575//128,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
845,minimum_weight_safe,burden,8//1,25,base_1;closure_carrier;frontier_addition;inactive,8//1,4,9275//768,0//1,9275//768,1,true,true,true,true,mask=25:base_1;closure_carrier;frontier_addition;inactive,complete-enumeration:32
845,minimum_cardinality_safe,cardinality,4,25,base_1;closure_carrier;frontier_addition;inactive,8//1,4,9275//768,0//1,9275//768,1,true,true,true,true,mask=25:base_1;closure_carrier;frontier_addition;inactive,complete-enumeration:32
845,frontier_only_minimum_weight,burden,5//1,17,base_1;frontier_addition;inactive,5//1,3,9275//768,0//1,9275//768,1,true,false,false,true,mask=17:base_1;frontier_addition;inactive,complete-enumeration:32
845,rechecked_safe_pruning_endpoint,registered_deletion_order,8//1,25,base_1;closure_carrier;frontier_addition;inactive,8//1,4,9275//768,0//1,9275//768,1,true,true,true,true,mask=25:base_1;closure_carrier;frontier_addition;inactive,complete-enumeration:32
846,minimum_weight_safe,burden,10//1,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,10//1,6,2975//256,0//1,2975//256,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
846,minimum_cardinality_safe,cardinality,6,31,base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,10//1,6,2975//256,0//1,2975//256,1,true,true,true,true,mask=31:base_1;base_2;base_3;closure_carrier;frontier_addition;inactive,complete-enumeration:32
